car_id,brand,model_year,mileage,fuel_type,transmission,engine_cc,accident,owner_count,price
C10354,Hyundai,2013,143246,Diesel,Automatic,2000.0,No,1.0,1564
C10355,BMW,2015,84835,Gasoline,Automatic,1000.0,No,2.0,5037
C10356,Hyundai,2022,31517,Gasoline,Automatic,1000.0,No,3.0,4496
C10357,Kia,2015,139622,Electric,Automatic,2000.0,Yes,1.0,2366
C10358,Toyota,2018,72784,Hybrid,Automatic,1600.0,No,4.0,3405
C10359,Kia,2023,12404,Diesel,Automatic,1600.0,No,4.0,4383
C10360,Kia,2009,227681,Diesel,Manual,2000.0,Yes,4.0,300
C10361,BMW,2013,136378,Gasoline,Manual,2000.0,No,1.0,5040
C10362,Kia,2019,36036,Diesel,Manual,1600.0,No,4.0,3997
C10363,Kia,2012,173529,Diesel,Manual,2500.0,No,3.0,617
C10364,Toyota,2014,105602,Diesel,Automatic,2500.0,Yes,1.0,2582
C10365,Kia,2011,153796,Electric,Automatic,2500.0,No,1.0,1701
C10366,Toyota,2019,86868,Diesel,Automatic,3500.0,Yes,3.0,4023
C10367,Toyota,2020,50392,Gasoline,Automatic,1600.0,No,4.0,4107
C10368,Hyundai,2009,195078,Hybrid,Automatic,2000.0,No,1.0,485
C10369,Hyundai,2023,14529,Gasoline,Automatic,2500.0,No,3.0,5554
C10370,Hyundai,2017,101612,Gasoline,Automatic,2000.0,No,3.0,2687
C10371,Hyundai,2010,143393,Gasoline,Manual,2500.0,No,2.0,1648
C10372,Hyundai,2016,102552,Gasoline,Automatic,1600.0,No,4.0,2266
C10373,BMW,2017,91759,Hybrid,Automatic,2000.0,No,4.0,5945
C10374,Hyundai,2015,124344,Diesel,Manual,1000.0,No,3.0,1881
C10375,Hyundai,2020,55470,Hybrid,Automatic,3500.0,No,1.0,4507
C10376,Benz,2016,166098,Diesel,Automatic,2500.0,Yes,2.0,5147
C10377,Hyundai,2012,113669,Gasoline,Automatic,3000.0,No,2.0,1974
C10378,Benz,2020,63761,Hybrid,Automatic,2000.0,Yes,1.0,7028
C10379,Hyundai,2012,198601,Gasoline,Automatic,1600.0,No,2.0,427
C10380,Hyundai,2014,144783,Gasoline,Automatic,1000.0,Yes,1.0,1029
C10381,BMW,2014,110490,Diesel,Automatic,3000.0,No,2.0,5646
C10382,BMW,2008,287904,Gasoline,Automatic,1600.0,No,1.0,1787
C10383,Toyota,2019,32120,Gasoline,Manual,1600.0,Yes,3.0,3973
C10384,BMW,2023,10950,Diesel,Manual,2000.0,Yes,3.0,7152
C10385,Benz,2022,33030,Diesel,Automatic,2000.0,No,2.0,7470
C10386,Hyundai,2021,35668,Gasoline,Automatic,2000.0,No,2.0,4667
C10387,Hyundai,2012,213472,Electric,Manual,2000.0,No,3.0,1644
C10388,Benz,2015,76181,Diesel,Manual,2000.0,No,4.0,5931
C10389,Benz,2014,96636,Hybrid,Manual,2500.0,Yes,1.0,5829
C10390,Toyota,2018,68430,Gasoline,Manual,1600.0,No,4.0,3525
C10391,Kia,2009,213782,Diesel,Automatic,1600.0,Yes,2.0,300
C10392,Kia,2021,37001,Hybrid,Automatic,2000.0,No,3.0,4991
C10393,Benz,2015,103759,Diesel,Automatic,3500.0,Yes,2.0,5540
C10394,Kia,2009,258917,Diesel,Automatic,1600.0,Yes,4.0,300
C10395,Toyota,2017,122782,Gasoline,Automatic,1600.0,No,3.0,3315
C10396,Benz,2008,188109,Gasoline,Automatic,2000.0,No,3.0,3788
C10397,Kia,2018,47224,Gasoline,Automatic,1600.0,Yes,3.0,3085
C10398,Benz,2018,39165,Gasoline,Automatic,3500.0,No,1.0,7659
C10399,Benz,2021,41153,Hybrid,Automatic,3000.0,No,2.0,7850
C10400,Hyundai,2018,89807,Gasoline,Automatic,2000.0,No,4.0,3160
C10401,Toyota,2010,184645,Electric,Automatic,2000.0,No,1.0,1771
C10402,Kia,2023,12787,Electric,Automatic,1000.0,Yes,4.0,5039
C10403,Benz,2010,148209,Gasoline,Automatic,,No,1.0,4784
C10404,Hyundai,2013,164614,Gasoline,Manual,2000.0,Yes,3.0,673
C10405,Toyota,2019,90172,Hybrid,Automatic,1600.0,No,1.0,4116
C10406,Kia,2010,88891,Electric,Automatic,1600.0,No,2.0,2011
C10407,Hyundai,2014,127674,Gasoline,Automatic,3000.0,No,2.0,2282
C10408,Toyota,2023,10088,Gasoline,Automatic,2000.0,No,4.0,5246
C10409,Hyundai,2015,76757,Diesel,Automatic,2000.0,No,3.0,2539
C10410,Hyundai,2010,134541,Diesel,Automatic,1000.0,No,3.0,1039
C10411,Toyota,2016,113112,Gasoline,Automatic,1600.0,No,4.0,2373
C10412,Toyota,2008,227438,Hybrid,Automatic,2500.0,Yes,2.0,541
C10413,Kia,2022,34761,Gasoline,Automatic,1600.0,No,2.0,4471
C10414,BMW,2010,182368,Gasoline,Manual,2000.0,No,4.0,2793
C10415,Kia,2019,38626,Gasoline,Manual,1600.0,No,3.0,3342
C10416,Hyundai,2023,12285,Gasoline,Automatic,1600.0,No,4.0,5027
C10417,Hyundai,2010,123772,Gasoline,Automatic,3000.0,No,4.0,1254
C10418,BMW,2014,93796,Diesel,Automatic,2000.0,No,1.0,5719
C10419,Benz,2018,88450,Gasoline,Automatic,3000.0,No,4.0,5692
C10420,Benz,2018,81495,Gasoline,Automatic,3000.0,No,2.0,6336
C10421,Benz,2012,177152,Gasoline,Automatic,3000.0,No,4.0,4069
C10422,Hyundai,2011,155057,Electric,Automatic,3000.0,No,3.0,1980
C10423,Kia,2009,230573,Gasoline,Automatic,1000.0,No,3.0,300
C10424,Hyundai,2014,117597,Gasoline,Automatic,3000.0,Yes,2.0,2088
C10425,Kia,2010,228900,Diesel,Manual,1600.0,No,3.0,300
C10426,Kia,2014,367893,Electric,Automatic,1000.0,No,4.0,300
C10427,Toyota,2017,86653,Gasoline,Manual,1000.0,No,2.0,3073
C10428,Kia,2019,68181,Diesel,Automatic,1600.0,Yes,3.0,2758
C10429,Hyundai,2023,12946,Diesel,Manual,2000.0,No,4.0,4861
C10430,Hyundai,2014,177883,Diesel,Automatic,1600.0,No,3.0,752
C10431,Benz,2018,82417,Gasoline,Automatic,1000.0,Yes,1.0,6072
C10432,BMW,2023,12995,Diesel,Automatic,2000.0,No,3.0,7625
C10433,Hyundai,2009,184267,Gasoline,Automatic,2000.0,No,2.0,514
C10434,Hyundai,2014,155295,Diesel,Manual,2500.0,No,4.0,2023
C10435,BMW,2013,166361,Hybrid,Automatic,1600.0,No,4.0,4172
C10436,Hyundai,2017,85249,Gasoline,Automatic,1600.0,Yes,2.0,2765
C10437,Benz,2011,123929,Hybrid,Automatic,1600.0,No,1.0,5099
C10438,BMW,2018,61764,Gasoline,Automatic,1600.0,No,4.0,5712
C10439,Hyundai,2012,149370,Hybrid,Automatic,,No,2.0,1936
C10440,Hyundai,2019,85233,Diesel,Automatic,2000.0,Yes,3.0,3313
C10441,Toyota,2015,110245,Gasoline,Automatic,1600.0,No,1.0,2203
C10442,Kia,2012,134611,Gasoline,Manual,1600.0,No,2.0,1916
C10443,Kia,2010,108049,Electric,Manual,1600.0,No,3.0,1924
C10444,Benz,2009,263109,Gasoline,Automatic,3500.0,No,4.0,2921
C10445,Toyota,2013,161777,Gasoline,Automatic,1600.0,No,4.0,1924
C10446,Toyota,2013,169268,Gasoline,Automatic,2500.0,No,1.0,2053
C10447,Benz,2014,158850,Diesel,Automatic,2000.0,No,3.0,4509
C10448,Kia,2015,112552,Diesel,Automatic,1000.0,No,2.0,2129
C10449,Hyundai,2011,172299,Gasoline,Manual,3500.0,No,4.0,2015
C10450,Benz,2019,87329,Gasoline,Automatic,2500.0,No,2.0,6607
C10451,Kia,2015,121848,Gasoline,Manual,,No,2.0,1986
C10452,Kia,2019,73812,Gasoline,Manual,1600.0,Yes,2.0,3427
C10453,Toyota,2008,249786,Gasoline,Manual,2000.0,No,1.0,300
C10454,Hyundai,2013,164216,Diesel,Automatic,1600.0,No,2.0,1377
C10455,Kia,2013,138770,Gasoline,Automatic,1000.0,No,1.0,1294
C10456,Hyundai,2010,180576,Gasoline,Automatic,,Yes,1.0,857
C10457,Kia,2016,122663,Gasoline,Automatic,3000.0,No,3.0,2519
C10458,Hyundai,2019,76640,Electric,Automatic,1600.0,No,4.0,3570
C10459,Hyundai,2019,82523,Electric,Automatic,2500.0,No,2.0,4489
C10460,Hyundai,2023,14653,Hybrid,Automatic,2500.0,No,,5113
C10461,BMW,2012,177477,Gasoline,Automatic,1600.0,Yes,3.0,3186
C10462,Benz,2022,23322,Gasoline,Manual,2000.0,No,3.0,7572
C10463,Kia,2008,180104,Gasoline,Manual,2000.0,No,3.0,343
C10464,Toyota,2014,153418,Gasoline,Automatic,2500.0,Yes,3.0,1736
C10465,Kia,2017,78942,Diesel,Automatic,2500.0,No,2.0,2250
C10466,Hyundai,2022,25875,Hybrid,Automatic,1000.0,Yes,3.0,3985
C10467,Toyota,2021,51411,Hybrid,Automatic,2000.0,No,4.0,4732
C10468,Hyundai,2010,233263,Hybrid,Automatic,2500.0,No,1.0,438
C10469,Toyota,2017,97337,Gasoline,Automatic,2500.0,Yes,1.0,3685
C10470,Hyundai,2017,84781,Diesel,Automatic,1600.0,No,4.0,2536
C10471,Toyota,2023,12629,Gasoline,Manual,2000.0,No,2.0,5701
C10472,Hyundai,2018,93617,Gasoline,Automatic,2500.0,No,1.0,3744
C10473,Toyota,2011,167576,Diesel,Automatic,1600.0,No,4.0,1222
C10474,Kia,2013,124576,Gasoline,Automatic,2000.0,No,4.0,1668
C10475,Toyota,2015,149825,Gasoline,Automatic,2500.0,No,,2407
C10476,Hyundai,2020,54179,Gasoline,Automatic,1000.0,No,1.0,4043
C10477,Kia,2011,146487,Diesel,Automatic,2500.0,No,3.0,1021
C10478,Toyota,2022,28873,Hybrid,Automatic,1600.0,Yes,2.0,5021
C10479,Kia,2019,79568,Gasoline,Automatic,1000.0,No,1.0,3189
C10480,BMW,2016,79815,Hybrid,Automatic,1600.0,No,1.0,5846
C10481,BMW,2015,111587,Gasoline,Automatic,1000.0,No,4.0,4411
C10482,Kia,2017,85819,Gasoline,Automatic,1000.0,No,1.0,2775
C10483,BMW,2017,100498,Hybrid,Automatic,2000.0,No,2.0,6297
C10484,Kia,2013,163856,Diesel,Automatic,1600.0,No,2.0,1141
C10485,Toyota,2014,113455,Electric,Manual,3000.0,Yes,1.0,3601
C10486,Hyundai,2015,76695,Gasoline,Automatic,2000.0,Yes,4.0,2487
C10487,Hyundai,2009,241430,Diesel,Manual,2000.0,No,,300
C10488,Toyota,2023,9640,Diesel,Automatic,2000.0,No,3.0,5530
C10489,Toyota,2012,165762,Electric,Automatic,2000.0,No,2.0,2317
C10490,Kia,2020,50416,Gasoline,Automatic,2000.0,No,1.0,3880
C10491,BMW,2014,134873,Hybrid,Automatic,,No,3.0,5187
C10492,Hyundai,2015,161583,Diesel,Automatic,,No,1.0,2588
C10493,Hyundai,2012,265378,Gasoline,Automatic,2000.0,No,1.0,300
C10494,Kia,2010,113395,Diesel,Automatic,,No,1.0,1270
C10495,Kia,2022,31903,Gasoline,Automatic,2000.0,Yes,4.0,4097
C10496,Kia,2013,137843,Diesel,Automatic,2000.0,No,4.0,1068
C10497,Hyundai,2012,193722,Hybrid,Automatic,1600.0,No,2.0,891
C10498,Toyota,2015,142846,Diesel,Automatic,2500.0,No,1.0,2208
C10499,Toyota,2016,137833,Diesel,Automatic,2000.0,Yes,3.0,2233
C10500,BMW,2016,110839,Diesel,Automatic,,Yes,3.0,5177
C10501,Kia,2019,51656,Gasoline,Automatic,2000.0,No,3.0,3536
C10502,Hyundai,2019,78914,Gasoline,Automatic,3500.0,No,4.0,4405
C10503,Benz,2013,146893,Diesel,Automatic,1600.0,Yes,4.0,3897
C10504,BMW,2022,24596,Gasoline,Automatic,2000.0,No,1.0,7578
C10505,Hyundai,2011,150427,Gasoline,Automatic,1600.0,Yes,,661
C10506,Toyota,2011,208247,Diesel,Automatic,2500.0,No,3.0,354
C10507,Benz,2016,142480,Gasoline,Automatic,1000.0,No,4.0,4738
C10508,Toyota,2011,122381,Gasoline,Automatic,1000.0,No,4.0,1309
C10509,BMW,2015,133792,Diesel,Automatic,2500.0,No,3.0,4910
C10510,BMW,2016,95062,Gasoline,Automatic,2000.0,No,3.0,5742
C10511,Kia,2012,103178,Electric,Automatic,1600.0,No,2.0,2256
C10512,Toyota,2020,53772,Hybrid,Automatic,2000.0,Yes,4.0,4266
C10513,Toyota,2013,115506,Diesel,Automatic,2000.0,No,1.0,2550
C10514,Hyundai,2010,115734,Gasoline,Automatic,1600.0,No,1.0,1840
C10515,Hyundai,2019,53273,Hybrid,Automatic,1600.0,No,3.0,4635
C10516,Kia,2012,119000,Hybrid,Automatic,3500.0,No,4.0,2502
C10517,Benz,2012,132719,Hybrid,Automatic,2000.0,No,1.0,4892
C10518,Toyota,2022,18044,Gasoline,Automatic,1600.0,No,4.0,5358
C10519,Hyundai,2021,35443,Diesel,Automatic,2500.0,No,3.0,4590
C10520,Kia,2023,10860,Hybrid,Automatic,2000.0,No,3.0,5449
C10521,Kia,2009,211902,Diesel,Automatic,1600.0,Yes,3.0,300
C10522,Toyota,2017,103464,Diesel,Manual,1600.0,No,4.0,2992
C10523,Benz,2013,151584,Gasoline,Automatic,1600.0,Yes,1.0,4385
C10524,Benz,2016,98349,Diesel,Automatic,2500.0,No,2.0,5949
C10525,Kia,2018,73276,Gasoline,Automatic,1000.0,No,1.0,3258
C10526,Kia,2022,20977,Diesel,Automatic,1600.0,Yes,4.0,3925
C10527,Hyundai,2014,105610,Gasoline,Automatic,3000.0,No,1.0,2656
C10528,Hyundai,2021,45332,Gasoline,Manual,1600.0,No,2.0,4139
C10529,Toyota,2015,69488,Gasoline,Automatic,2000.0,No,1.0,3281
C10530,Benz,2009,191367,Diesel,Automatic,1600.0,No,2.0,3456
C10531,Toyota,2018,72176,Gasoline,Automatic,2000.0,No,4.0,3631
C10532,Toyota,2020,59189,Diesel,Manual,1600.0,Yes,3.0,3698
C10533,Kia,2021,26174,Hybrid,Automatic,1000.0,No,2.0,3956
C10534,Benz,2016,104299,Gasoline,Automatic,2000.0,No,4.0,5690
C10535,Toyota,2010,196405,Gasoline,Automatic,2000.0,Yes,3.0,716
C10536,Benz,2017,51000,Gasoline,Automatic,2000.0,No,2.0,6307
C10537,Hyundai,2012,117324,Hybrid,Automatic,,No,3.0,2053
C10538,Kia,2021,38173,Diesel,Automatic,,No,1.0,4218
C10539,Hyundai,2014,145424,Diesel,Automatic,2000.0,No,4.0,1890
C10540,Toyota,2011,176117,Gasoline,Automatic,2000.0,No,4.0,1018
C10541,BMW,2014,146813,Diesel,Automatic,2000.0,No,4.0,4111
C10542,Hyundai,2023,9761,Hybrid,Automatic,2000.0,No,4.0,5212
C10543,BMW,2015,74103,Hybrid,Automatic,2000.0,No,2.0,5675
C10544,BMW,2022,26507,Diesel,Manual,1600.0,No,1.0,7255
C10545,Kia,2020,37247,Gasoline,Automatic,1600.0,No,3.0,3689
C10546,Hyundai,2017,72828,Gasoline,Manual,1600.0,No,4.0,2853
C10547,BMW,2021,47390,Gasoline,Manual,3000.0,No,4.0,6849
C10548,Kia,2017,94971,Gasoline,Automatic,2500.0,No,2.0,2989
C10549,Benz,2011,146842,Gasoline,Automatic,2000.0,Yes,2.0,3959
C10550,Kia,2023,10905,Gasoline,Automatic,1600.0,No,2.0,4998
C10551,Benz,2022,29725,Gasoline,Automatic,1000.0,No,1.0,7267
C10552,Kia,2012,163630,Electric,Automatic,3000.0,No,3.0,2493
C10553,Kia,2018,56137,Diesel,Automatic,3000.0,No,1.0,3883
C10554,Toyota,2010,100191,Hybrid,Automatic,1000.0,No,4.0,2189
C10555,Kia,2012,223744,Diesel,Automatic,2500.0,Yes,2.0,335
C10556,Hyundai,2015,83993,Gasoline,Automatic,2000.0,Yes,4.0,2278
C10557,Hyundai,2010,204163,Hybrid,Manual,1600.0,Yes,3.0,305
C10558,Benz,2022,35064,Gasoline,Automatic,2500.0,Yes,3.0,7436
C10559,BMW,2023,13442,Diesel,Manual,2000.0,Yes,1.0,7436
C10560,BMW,2021,33596,Gasoline,Automatic,2500.0,No,1.0,8080
C10561,Hyundai,2020,34887,Electric,Manual,1000.0,No,2.0,5006
C10562,Hyundai,2012,104159,Gasoline,Automatic,1600.0,Yes,2.0,1122
C10563,Hyundai,2017,98910,Gasoline,Automatic,,No,4.0,2988
C10564,Kia,2008,277646,Electric,Automatic,1600.0,No,2.0,300
C10565,Kia,2009,177204,Gasoline,Automatic,2000.0,No,2.0,925
C10566,Kia,2010,158659,Diesel,Manual,1600.0,No,4.0,398
C10567,Kia,2008,241479,Hybrid,Automatic,2000.0,No,3.0,300
C10568,Toyota,2020,43768,Hybrid,Manual,1600.0,No,2.0,4659
C10569,Kia,2018,82940,Electric,Automatic,2500.0,No,2.0,3429
C10570,Kia,2023,13125,Electric,Automatic,2000.0,Yes,4.0,4728
C10571,Benz,2019,58857,Gasoline,Manual,2000.0,No,4.0,6442
C10572,Kia,2018,77720,Hybrid,Automatic,1600.0,Yes,4.0,2921
C10573,BMW,2016,418013,Diesel,Automatic,1600.0,No,4.0,1340
C10574,Toyota,2016,118508,Diesel,Manual,1000.0,No,4.0,2700
C10575,Toyota,2012,195330,Gasoline,Manual,1000.0,No,2.0,1272
C10576,Hyundai,2021,30731,Diesel,Manual,1600.0,No,1.0,5154
C10577,Toyota,2011,211741,Electric,Manual,1000.0,No,1.0,1450
C10578,Kia,2012,179004,Electric,Automatic,2000.0,Yes,1.0,1476
C10579,Hyundai,2011,110515,Gasoline,Manual,3500.0,No,2.0,2434
C10580,Kia,2019,73096,Gasoline,Automatic,1000.0,Yes,3.0,2569
C10581,Toyota,2012,137522,Gasoline,Manual,2500.0,No,2.0,1795
C10582,Kia,2014,83625,Hybrid,Automatic,1000.0,No,1.0,2687
C10583,Hyundai,2018,80335,Diesel,Automatic,2000.0,No,1.0,3416
C10584,BMW,2015,131554,Gasoline,Automatic,2000.0,No,4.0,4855
C10585,Hyundai,2009,201822,Gasoline,Automatic,3000.0,No,4.0,568
C10586,Hyundai,2011,164743,Gasoline,Automatic,1000.0,No,4.0,950
C10587,Hyundai,2015,108074,Diesel,Manual,1600.0,No,,2207
C10588,Hyundai,2014,203997,Electric,Automatic,1000.0,No,3.0,1270
C10589,Hyundai,2016,75618,Diesel,Automatic,1600.0,No,,2925
C10590,Hyundai,2012,187425,Gasoline,Automatic,3000.0,No,4.0,1007
C10591,BMW,2013,143508,Diesel,Automatic,2500.0,No,3.0,4500
C10592,Hyundai,2022,20873,Gasoline,Automatic,2500.0,No,1.0,5503
C10593,Kia,2018,77128,Electric,Automatic,2000.0,No,1.0,3945
C10594,Toyota,2015,79390,Gasoline,Manual,3000.0,No,4.0,2891
C10595,Kia,2022,22427,Diesel,Automatic,2000.0,No,4.0,3805
C10596,BMW,2019,64295,Gasoline,Automatic,1600.0,No,4.0,5661
C10597,Hyundai,2021,25039,Diesel,Automatic,2500.0,Yes,3.0,3877
C10598,Hyundai,2022,29038,Diesel,Automatic,1600.0,No,2.0,4852
C10599,Hyundai,2018,60652,Diesel,Automatic,1000.0,No,4.0,3148
C10600,Hyundai,2023,8644,Gasoline,Automatic,1600.0,No,3.0,4979
C10601,Hyundai,2022,19517,Gasoline,Automatic,2000.0,Yes,4.0,4492
C10602,Hyundai,2012,234334,Gasoline,Automatic,2000.0,No,2.0,897
C10603,Hyundai,2021,21197,Diesel,Manual,1600.0,Yes,4.0,3917
C10604,Hyundai,2016,114466,Gasoline,Automatic,2500.0,No,1.0,3114
C10605,Kia,2011,139686,Diesel,Automatic,2500.0,No,4.0,1234
C10606,Hyundai,2015,107546,Hybrid,Automatic,3000.0,Yes,1.0,2352
C10607,Kia,2019,74058,Hybrid,Manual,2000.0,No,1.0,3396
C10608,Kia,2021,43993,Gasoline,Automatic,2500.0,No,3.0,4095
C10609,BMW,2010,153410,Gasoline,Manual,2500.0,No,3.0,3763
C10610,Hyundai,2012,107118,Gasoline,Automatic,1600.0,No,1.0,2179
C10611,Benz,2022,29732,Diesel,Automatic,1600.0,No,1.0,7704
C10612,BMW,2015,131914,Hybrid,Automatic,2000.0,No,4.0,4358
C10613,Hyundai,2022,24290,Gasoline,Automatic,1000.0,No,4.0,4208
C10614,Toyota,2017,100280,Gasoline,Automatic,1600.0,Yes,1.0,2515
C10615,Toyota,2019,58312,Hybrid,Automatic,2000.0,No,,4329
C10616,Hyundai,2014,105188,Hybrid,Manual,1000.0,No,4.0,2326
C10617,Hyundai,2008,208190,Gasoline,Manual,1600.0,No,4.0,300
C10618,Benz,2019,72785,Diesel,Automatic,2000.0,Yes,4.0,5946
C10619,Benz,2011,181060,Gasoline,Automatic,2500.0,No,3.0,4074
C10620,Hyundai,2009,217912,Gasoline,Automatic,2500.0,No,1.0,300
C10621,Hyundai,2009,160773,Electric,Automatic,2000.0,Yes,4.0,648
C10622,Kia,2020,70982,Hybrid,Automatic,2000.0,Yes,3.0,2971
C10623,Kia,2022,23945,Hybrid,Manual,1600.0,No,3.0,4483
C10624,BMW,2014,126432,Gasoline,Manual,1600.0,No,3.0,4290
C10625,Kia,2019,45220,Hybrid,Automatic,1600.0,No,3.0,3725
C10626,Kia,2019,62092,Gasoline,Manual,2500.0,No,4.0,3418
C10627,Benz,2010,204353,Gasoline,Automatic,2000.0,Yes,1.0,3333
C10628,Hyundai,2010,214025,Diesel,Automatic,2500.0,Yes,1.0,300
C10629,Hyundai,2022,35371,Gasoline,Automatic,2000.0,No,3.0,4298
C10630,BMW,2023,14560,Hybrid,Automatic,1600.0,No,1.0,8269
C10631,Toyota,2013,152138,Diesel,Automatic,2000.0,No,4.0,2113
C10632,Kia,2013,128272,Gasoline,Automatic,2000.0,Yes,1.0,1527
C10633,Kia,2008,176236,Gasoline,Automatic,2000.0,No,1.0,408
C10634,Hyundai,2022,31821,Gasoline,Automatic,2000.0,No,2.0,4380
C10635,Kia,2022,31706,Gasoline,Manual,3500.0,No,1.0,4903
C10636,Kia,2022,19537,Diesel,Automatic,2500.0,No,,5157
C10637,Hyundai,2008,242708,Hybrid,Automatic,3000.0,No,3.0,300
C10638,Hyundai,2018,89706,Gasoline,Automatic,1000.0,Yes,3.0,2627
C10639,Kia,2013,106244,Gasoline,Automatic,1600.0,No,2.0,2072
C10640,Hyundai,2014,146213,Diesel,Automatic,1000.0,No,4.0,1430
C10641,Hyundai,2016,78810,Hybrid,Manual,1600.0,No,2.0,3180
C10642,Hyundai,2011,74257,Gasoline,Automatic,2000.0,Yes,1.0,1951
C10643,Hyundai,2023,12519,Gasoline,Manual,2000.0,No,1.0,5400
C10644,Hyundai,2021,41320,Diesel,Automatic,2000.0,No,4.0,4243
C10645,Toyota,2017,88583,Gasoline,Automatic,3000.0,Yes,4.0,3345
C10646,Kia,2013,237614,Gasoline,Manual,3000.0,Yes,3.0,300
C10647,BMW,2019,70682,Hybrid,Manual,1600.0,Yes,1.0,6136
C10648,Benz,2010,188179,Diesel,Manual,2500.0,No,1.0,4092
C10649,Kia,2020,57155,Diesel,Automatic,2000.0,No,1.0,3707
C10650,Hyundai,2020,46704,Hybrid,Manual,2000.0,No,1.0,4211
C10651,Kia,2018,94730,Diesel,Manual,2500.0,No,1.0,3970
C10652,Kia,2023,14083,Gasoline,Manual,1000.0,No,1.0,4908
C10653,Benz,2011,181291,Gasoline,Automatic,3000.0,No,1.0,4241
C10654,Kia,2016,89021,Gasoline,Automatic,2000.0,No,1.0,2663
C10655,Hyundai,2021,24921,Gasoline,Manual,3000.0,No,3.0,4475
C10656,Hyundai,2021,474229,Diesel,Automatic,3500.0,No,2.0,300
C10657,Kia,2008,221566,Hybrid,Automatic,2000.0,Yes,1.0,300
C10658,BMW,2012,139990,Electric,Automatic,1000.0,No,3.0,4582
C10659,Kia,2022,27750,Diesel,Automatic,1600.0,No,1.0,4197
C10660,Kia,2022,24605,Gasoline,Automatic,1600.0,No,4.0,3887
C10661,Toyota,2018,85750,Gasoline,Automatic,,No,1.0,3699
C10662,BMW,2014,100695,Hybrid,Manual,2500.0,No,2.0,5543
C10663,Hyundai,2010,190101,Diesel,Automatic,1600.0,No,3.0,710
C10664,Hyundai,2022,22154,Diesel,Automatic,3500.0,No,4.0,5468
C10665,Hyundai,2009,125777,Hybrid,Automatic,2000.0,Yes,4.0,830
C10666,Hyundai,2020,50018,Diesel,Automatic,1600.0,No,1.0,4361
C10667,Hyundai,2023,17608,Hybrid,Automatic,2000.0,No,2.0,5007
C10668,Hyundai,2018,51745,Gasoline,Automatic,2000.0,No,2.0,2983
C10669,Hyundai,2009,200372,Hybrid,Automatic,2000.0,No,1.0,432
C10670,Hyundai,2008,459600,Hybrid,Manual,2000.0,No,1.0,300
C10671,Toyota,2012,405347,Gasoline,Automatic,1000.0,No,3.0,300
C10672,Hyundai,2020,46084,Diesel,Automatic,2000.0,No,3.0,3568
C10673,Kia,2010,155455,Gasoline,Automatic,2000.0,Yes,1.0,867
C10674,Kia,2018,56999,Electric,Automatic,2500.0,Yes,1.0,3814
C10675,Toyota,2019,82107,Gasoline,Automatic,2500.0,Yes,4.0,3659
C10676,Hyundai,2014,103977,Diesel,Manual,1600.0,No,2.0,2325
C10677,Kia,2008,190211,Gasoline,Automatic,1000.0,No,3.0,300
C10678,Toyota,2016,59625,Diesel,Automatic,2000.0,Yes,1.0,3782
C10679,Toyota,2021,46955,Gasoline,Automatic,3500.0,No,1.0,5386
C10680,Benz,2009,247121,Gasoline,Automatic,2000.0,Yes,3.0,2320
C10681,Hyundai,2015,139835,Diesel,Manual,1600.0,No,4.0,1910
C10682,Hyundai,2017,57288,Electric,Automatic,1600.0,No,4.0,3645
C10683,BMW,2011,192678,Gasoline,Automatic,1600.0,No,1.0,2848
C10684,Toyota,2013,87801,Gasoline,Automatic,1600.0,No,2.0,2760
C10685,Kia,2016,105392,Hybrid,Automatic,2000.0,Yes,2.0,3123
C10686,Kia,2014,136152,Diesel,Automatic,2000.0,Yes,1.0,1850
C10687,Hyundai,2022,27861,Electric,Automatic,1600.0,No,3.0,5234
C10688,Benz,2015,131435,Gasoline,Automatic,1000.0,No,2.0,5128
C10689,Hyundai,2022,25951,Diesel,Automatic,1600.0,Yes,3.0,4218
C10690,Hyundai,2014,71127,Gasoline,Automatic,2500.0,No,3.0,2139
C10691,Kia,2009,219080,Gasoline,Automatic,2000.0,No,3.0,300
C10692,Kia,2016,106342,Diesel,Manual,3500.0,No,4.0,2660
C10693,Hyundai,2022,20584,Diesel,Automatic,2000.0,No,2.0,5130
C10694,Hyundai,2008,132668,Hybrid,Manual,1600.0,No,,1447
C10695,BMW,2021,52860,Gasoline,Automatic,1600.0,No,2.0,6463
C10696,Hyundai,2009,250408,Gasoline,Manual,2000.0,Yes,1.0,300
C10697,Kia,2010,211650,Gasoline,Automatic,2000.0,No,3.0,300
C10698,Hyundai,2010,153595,Electric,Automatic,,No,2.0,1597
C10699,Kia,2021,16347,Gasoline,Automatic,,No,2.0,4640
C10700,Kia,2017,107058,Gasoline,Automatic,2500.0,No,1.0,3466
C10701,Hyundai,2023,14100,Gasoline,Automatic,,No,4.0,4376
C10702,Hyundai,2011,154388,Diesel,Automatic,2500.0,No,2.0,1288
C10703,Hyundai,2012,196493,Gasoline,Manual,2000.0,No,2.0,1240
C10704,Hyundai,2013,170983,Electric,Automatic,1600.0,No,4.0,1468
C10705,Toyota,2008,216452,Gasoline,Automatic,2000.0,No,4.0,300
C10706,Hyundai,2021,39315,Hybrid,Automatic,2000.0,No,2.0,4266
C10707,Benz,2020,52611,Gasoline,Automatic,1600.0,No,4.0,6956
C10708,Hyundai,2015,135358,Diesel,Automatic,1600.0,No,1.0,1806
