cust_id,signup_date,age,region,device,tenure_months,num_orders,avg_order_value,num_reviews,complaint_count,membership_tier
U100354,2022-08-09,39,,Mobile,17,5,3.4,5,0,Bronze
U100355,2022-11-07,54,Busan,Mobile,14,3,4.6,0,2,Bronze
U100356,2022-09-08,50,Seoul,Mobile,16,6,5.1,1,1,Bronze
U100357,2021-05-16,41,Gyeonggi,Tablet,32,17,4.1,7,0,Silver
U100358,2022-02-10,34,Incheon,PC,23,12,5.9,9,0,Silver
U100359,2021-03-17,41,Gyeonggi,Mobile,34,21,10.3,2,0,Silver
U100360,2022-09-08,32,Gyeonggi,Mobile,16,17,10.0,6,1,Silver
U100361,2021-03-17,57,Busan,Mobile,34,20,8.9,7,1,Silver
U100362,2018-03-03,36,Gyeonggi,Mobile,71,47,7.4,13,1,Gold
U100363,2021-04-16,37,Gyeonggi,PC,33,23,7.8,8,1,Silver
U100364,2018-06-01,20,Incheon,Mobile,68,37,8.9,10,0,Gold
U100365,2020-06-20,36,Gyeonggi,Tablet,43,29,6.6,5,3,Silver
U100366,2018-09-29,47,,Mobile,64,41,10.9,16,1,Gold
U100367,2018-03-03,26,Incheon,Mobile,71,43,4.1,16,2,Gold
U100368,2022-07-10,30,Seoul,PC,18,12,5.7,4,0,Silver
U100369,2018-06-01,47,Seoul,Mobile,68,41,5.2,17,1,Gold
U100370,2018-12-28,22,,Mobile,61,31,9.4,10,0,Gold
U100371,2022-05-11,50,Seoul,Mobile,20,24,4.4,15,0,Silver
U100372,2023-02-05,32,Seoul,Mobile,11,12,5.2,5,1,Bronze
U100373,2020-03-22,34,Busan,PC,46,30,9.3,16,0,Gold
U100374,2018-09-29,26,Seoul,Mobile,64,36,5.4,9,0,Gold
U100375,2021-09-13,42,Seoul,PC,28,16,10.5,4,0,Bronze
U100376,2020-01-22,65,Daegu,Mobile,48,23,10.4,11,0,Silver
U100377,2021-02-15,47,Seoul,Mobile,35,23,6.4,9,0,Silver
U100378,2023-05-06,28,Daegu,PC,8,6,8.4,0,1,Bronze
U100379,2022-03-12,50,Seoul,Mobile,22,12,14.2,0,2,Silver
U100380,2022-01-11,35,Seoul,Mobile,24,15,10.6,8,0,Silver
U100381,2018-07-31,53,Busan,Mobile,66,38,9.5,17,1,Gold
U100382,2018-09-29,47,Busan,Mobile,64,36,12.7,15,0,Gold
U100383,2018-08-30,20,Daegu,Mobile,65,35,5.1,13,0,Gold
U100384,2022-11-07,27,Busan,PC,14,3,11.8,0,0,Bronze
U100385,2021-12-12,48,Daegu,Mobile,25,11,9.1,4,0,Bronze
U100386,2023-10-03,40,Seoul,Mobile,3,0,12.4,0,0,Bronze
U100387,2023-08-04,27,Seoul,Tablet,5,8,6.4,1,0,Bronze
U100388,2018-08-30,31,Busan,Mobile,65,36,12.2,18,2,Gold
U100389,2019-07-26,20,Daegu,PC,54,22,2.8,3,0,Silver
U100390,2022-06-10,37,Incheon,Mobile,19,13,6.9,7,1,Bronze
U100391,2019-07-26,62,Gyeonggi,Mobile,54,36,8.8,19,0,Gold
U100392,2023-03-07,47,Gyeonggi,PC,10,11,10.0,7,2,Bronze
U100393,2022-09-08,62,Busan,Mobile,16,10,1.7,5,0,Bronze
U100394,2020-03-22,48,Gyeonggi,PC,46,22,4.3,7,0,Silver
U100395,2021-08-14,49,Incheon,Mobile,29,13,4.7,3,0,Bronze
U100396,2022-10-08,60,Daegu,Mobile,15,12,5.2,0,0,Bronze
U100397,2020-01-22,42,Gyeonggi,Mobile,48,36,5.7,15,0,Gold
U100398,2023-02-05,36,Busan,Mobile,11,1,8.5,0,0,Bronze
U100399,2021-03-17,49,Busan,PC,34,21,12.4,6,0,Silver
U100400,2021-01-16,54,Seoul,Mobile,36,19,6.9,8,0,Silver
U100401,2021-07-15,33,Incheon,Tablet,30,14,12.6,6,3,Silver
U100402,2022-06-10,30,Gyeonggi,Tablet,19,12,8.3,3,0,Bronze
U100403,2018-06-01,40,Daegu,Mobile,68,40,7.4,21,1,Gold
U100404,2018-04-02,47,Seoul,Mobile,70,32,11.1,15,1,Gold
U100405,2021-04-16,47,Daegu,PC,33,21,7.5,11,2,Silver
U100406,2022-03-12,22,Gyeonggi,Tablet,22,15,5.7,6,0,Bronze
U100407,2021-01-16,59,Seoul,Mobile,36,25,12.0,12,0,Gold
U100408,2022-02-10,31,Incheon,Mobile,23,11,7.9,2,1,Bronze
U100409,2018-10-29,35,Seoul,Mobile,63,30,13.4,14,1,Gold
U100410,2021-11-12,28,Seoul,PC,26,13,6.9,5,1,Bronze
U100411,2019-01-27,68,Incheon,Mobile,60,40,4.0,13,0,Gold
U100412,2023-08-04,41,Incheon,PC,5,3,5.7,1,3,Bronze
U100413,2019-07-26,29,Gyeonggi,Mobile,54,37,6.0,14,0,Gold
U100414,2020-11-17,48,Busan,Mobile,38,16,7.7,13,0,Silver
U100415,2018-11-28,46,Gyeonggi,Mobile,62,41,5.6,18,0,Gold
U100416,2021-12-12,36,Seoul,Mobile,25,16,4.2,11,0,Silver
U100417,2023-01-06,47,Seoul,Mobile,12,5,7.0,5,0,Bronze
U100418,2022-03-12,29,Busan,Mobile,22,19,8.3,8,1,Silver
U100419,2023-04-06,33,Busan,Mobile,9,7,9.2,1,1,Bronze
U100420,2021-08-14,20,Daegu,Mobile,29,12,7.9,0,0,Bronze
U100421,2020-05-21,23,Daegu,Mobile,44,31,12.1,10,1,Gold
U100422,2021-10-13,58,Seoul,Tablet,27,15,8.2,8,4,Bronze
U100423,2019-06-26,56,Gyeonggi,Mobile,55,33,1.4,12,0,Silver
U100424,2023-08-04,39,Seoul,Mobile,5,0,8.8,1,1,Bronze
U100425,2019-09-24,56,Gyeonggi,Mobile,52,31,8.0,6,2,Silver
U100426,2022-12-07,36,Gyeonggi,Tablet,13,3,10.2,3,0,Bronze
U100427,2020-07-20,35,Daegu,Mobile,42,24,4.6,13,0,Silver
U100428,2022-10-08,39,Gyeonggi,,15,9,11.2,0,1,Bronze
U100429,2022-07-10,37,Seoul,PC,18,14,8.8,7,1,Bronze
U100430,2019-11-23,36,Seoul,Mobile,50,23,8.4,13,0,Silver
U100431,2023-11-02,51,Busan,Mobile,2,6,10.8,7,1,Bronze
U100432,2022-12-07,40,Gyeonggi,PC,13,13,11.5,4,0,Bronze
U100433,2018-06-01,46,Seoul,Mobile,68,40,11.2,18,1,Gold
U100434,2020-02-21,49,Seoul,Mobile,47,29,1.0,16,0,Silver
U100435,2019-11-23,42,Busan,PC,50,32,3.7,14,1,Silver
U100436,2023-01-06,27,Seoul,Mobile,12,8,6.7,7,0,Bronze
U100437,2022-12-07,23,Daegu,PC,13,11,4.4,4,1,Bronze
U100438,2023-04-06,40,Busan,Mobile,9,3,5.9,2,0,Bronze
U100439,2019-02-26,36,Seoul,PC,59,32,7.8,11,0,Silver
U100440,2020-04-21,39,Seoul,Mobile,45,29,6.6,11,0,Gold
U100441,2018-04-02,38,Incheon,Mobile,70,34,7.9,15,1,Gold
U100442,2020-06-20,66,Gyeonggi,Mobile,43,29,12.1,10,1,Gold
U100443,2022-02-10,23,Gyeonggi,Tablet,23,17,13.3,6,0,Silver
U100444,2020-04-21,20,Daegu,Mobile,45,23,9.1,11,0,Silver
U100445,2022-02-10,42,Incheon,Mobile,23,21,12.0,15,0,Silver
U100446,2021-03-17,34,Incheon,Mobile,34,19,6.8,1,0,Silver
U100447,2022-09-08,41,Busan,PC,16,7,6.1,9,1,Bronze
U100448,2018-10-29,44,Gyeonggi,Mobile,63,35,7.8,13,0,Gold
U100449,2019-10-24,52,Seoul,Mobile,51,33,7.1,16,1,Gold
U100450,2021-05-16,21,,Mobile,32,17,10.0,10,0,Silver
U100451,2020-11-17,32,,Mobile,38,16,8.0,11,0,Silver
U100452,2019-05-27,43,Gyeonggi,Mobile,56,35,12.5,12,0,Gold
U100453,2018-05-02,46,Incheon,,69,40,8.4,15,0,Gold
U100454,2022-08-09,62,Seoul,PC,17,16,5.9,6,1,Bronze
U100455,2020-10-18,49,Gyeonggi,Mobile,39,25,6.6,9,1,Silver
U100456,2020-08-19,37,Seoul,Mobile,41,26,6.2,14,2,Silver
U100457,2020-01-22,28,Gyeonggi,Mobile,48,34,10.2,13,0,Gold
U100458,2021-09-13,32,Seoul,Tablet,28,18,7.7,2,0,Bronze
U100459,2019-11-23,31,Seoul,Tablet,50,34,8.4,12,2,Gold
U100460,2023-12-02,45,Seoul,PC,1,0,9.3,0,1,Bronze
U100461,2019-11-23,41,Busan,Mobile,50,38,9.6,15,0,Gold
U100462,2022-06-10,23,Busan,Mobile,19,13,11.2,7,0,Bronze
U100463,2019-02-26,33,Gyeonggi,Mobile,59,29,9.0,10,0,Silver
U100464,2018-06-01,48,Incheon,Mobile,68,41,5.1,15,1,Gold
U100465,2018-07-01,42,Gyeonggi,Mobile,67,41,6.5,16,1,Gold
U100466,2020-08-19,44,Seoul,PC,41,25,6.5,10,0,Silver
U100467,2023-03-07,42,Daegu,PC,10,0,5.8,2,1,Bronze
U100468,2021-09-13,56,Seoul,PC,28,14,11.1,8,0,Bronze
U100469,2021-03-17,41,Incheon,Mobile,34,13,7.6,12,0,Silver
U100470,2020-10-18,34,Seoul,PC,39,17,8.5,7,0,Silver
U100471,2019-05-27,28,Incheon,Mobile,56,34,9.0,16,1,Gold
U100472,2019-09-24,41,Seoul,Mobile,52,28,8.6,6,2,Gold
U100473,2023-10-03,20,Daegu,PC,3,0,8.9,0,1,Bronze
U100474,2022-02-10,36,Gyeonggi,Mobile,23,9,15.2,3,0,Silver
U100475,2022-08-09,36,,Mobile,17,17,10.0,4,1,Bronze
U100476,2018-03-03,23,Seoul,Mobile,71,43,5.2,16,0,Gold
U100477,2021-11-12,28,Gyeonggi,PC,26,8,8.9,3,0,Silver
U100478,2022-07-10,47,Incheon,PC,18,14,8.3,4,0,Bronze
U100479,2020-03-22,41,Gyeonggi,Mobile,46,26,3.8,18,0,Silver
U100480,2018-04-02,39,Busan,PC,70,48,1.0,21,0,Gold
U100481,2021-06-15,41,Busan,Mobile,31,19,8.4,14,0,Silver
U100482,2023-04-06,39,Gyeonggi,Mobile,9,2,7.2,5,1,Bronze
U100483,2021-02-15,52,Busan,PC,35,18,4.6,5,0,Silver
U100484,2019-01-27,39,Gyeonggi,PC,60,34,6.4,14,0,Gold
U100485,2018-10-29,22,Incheon,Tablet,63,40,7.2,15,1,Gold
U100486,2019-09-24,56,Seoul,Mobile,52,27,6.3,10,2,Silver
U100487,2020-01-22,42,Seoul,PC,48,35,8.8,11,0,Gold
U100488,2018-12-28,32,Incheon,Mobile,61,38,8.5,14,0,Gold
U100489,2022-01-11,24,Daegu,Tablet,24,16,10.4,7,1,Bronze
U100490,2019-03-28,42,Gyeonggi,Mobile,58,35,11.5,15,1,Gold
U100491,2018-09-29,37,Busan,PC,64,38,9.9,16,1,Gold
U100492,2021-07-15,55,Seoul,Mobile,30,12,6.0,5,1,Bronze
U100493,2021-08-14,34,Seoul,Mobile,29,19,8.5,10,0,Silver
U100494,2023-03-07,29,Gyeonggi,Mobile,10,16,3.2,6,0,Bronze
U100495,2020-10-18,48,Gyeonggi,Mobile,39,27,6.6,15,0,Silver
U100496,2019-06-26,48,Gyeonggi,Mobile,55,35,1.0,8,1,Silver
U100497,2021-09-13,40,Seoul,PC,28,9,6.9,6,1,Bronze
U100498,2022-07-10,45,Incheon,Mobile,18,16,6.4,8,1,Silver
U100499,2020-08-19,38,Incheon,PC,41,29,10.1,10,0,Silver
U100500,2018-08-30,41,Busan,Mobile,65,45,5.1,17,0,Gold
U100501,2020-03-22,51,,Mobile,46,23,8.5,11,1,Silver
U100502,2019-01-27,45,,Mobile,60,34,6.9,16,0,Gold
U100503,2023-04-06,36,Daegu,Mobile,9,0,6.7,0,0,Bronze
U100504,2020-04-21,53,Busan,Mobile,45,19,5.7,9,0,Silver
U100505,2019-01-27,20,Seoul,Mobile,60,33,8.9,12,0,Gold
U100506,2021-09-13,61,Incheon,Mobile,28,19,7.5,11,3,Bronze
U100507,2023-10-03,20,Daegu,Mobile,3,0,5.1,0,0,Bronze
U100508,2019-10-24,31,Incheon,Mobile,51,27,8.4,18,2,Gold
U100509,2023-05-06,38,Busan,Mobile,8,6,8.9,0,2,Bronze
U100510,2018-04-02,36,Gyeonggi,Mobile,70,26,12.6,15,0,Gold
U100511,2019-02-26,49,Gyeonggi,Tablet,59,33,6.3,13,0,Gold
U100512,2018-12-28,26,Incheon,PC,61,38,6.8,13,1,Gold
U100513,2019-03-28,41,Daegu,PC,58,33,4.1,14,1,Gold
U100514,2018-04-02,32,Seoul,Mobile,70,48,6.7,22,0,Gold
U100515,2023-01-06,41,Seoul,PC,12,4,4.8,0,1,Bronze
U100516,2023-04-06,37,Gyeonggi,PC,9,2,11.3,3,2,Bronze
U100517,2019-12-23,39,Daegu,PC,49,24,9.5,10,0,Silver
U100518,2022-08-09,32,Incheon,Mobile,17,6,4.8,4,0,Bronze
U100519,2019-07-26,32,Seoul,PC,54,34,5.1,14,1,Gold
U100520,2020-05-21,41,Gyeonggi,PC,44,30,6.3,10,0,Gold
U100521,2021-05-16,48,Gyeonggi,Mobile,32,30,11.9,9,0,Silver
U100522,2021-02-15,31,Incheon,PC,35,24,6.2,12,0,Silver
U100523,2019-12-23,28,Daegu,Mobile,49,24,7.5,12,0,Silver
U100524,2019-07-26,45,Daegu,Mobile,54,39,12.6,18,1,Gold
U100525,2022-09-08,38,Gyeonggi,Mobile,16,12,9.2,6,0,Bronze
U100526,2023-01-06,47,Gyeonggi,PC,12,7,3.7,6,1,Bronze
U100527,2023-05-06,28,Seoul,Mobile,8,10,2.5,8,0,Bronze
U100528,2022-04-11,20,Seoul,Mobile,21,24,8.3,4,0,Silver
U100529,2020-01-22,32,Daegu,Mobile,48,28,14.9,4,2,Silver
U100530,2023-05-06,30,Daegu,Mobile,8,1,12.1,6,0,Bronze
U100531,2021-09-13,37,Incheon,Mobile,28,23,9.1,5,0,Silver
U100532,2023-03-07,31,Incheon,PC,10,19,10.4,4,2,Silver
U100533,2019-09-24,46,Gyeonggi,PC,52,32,10.6,12,0,Gold
U100534,2022-10-08,35,Busan,Mobile,15,9,3.1,0,0,Bronze
U100535,2023-09-03,40,Incheon,Mobile,4,3,8.6,0,2,Bronze
U100536,2018-11-28,40,Daegu,Mobile,62,39,11.9,13,0,Gold
U100537,2023-09-03,40,Seoul,PC,4,0,14.3,0,1,Bronze
U100538,2020-08-19,38,Gyeonggi,Mobile,41,26,9.5,11,0,Silver
U100539,2019-06-26,44,Seoul,Mobile,55,34,3.9,13,0,Gold
U100540,2021-09-13,29,Incheon,Mobile,28,18,9.7,6,0,Bronze
U100541,2020-02-21,53,Gyeonggi,PC,47,29,9.7,12,0,Silver
U100542,2023-04-06,35,Seoul,PC,9,6,10.6,6,1,Bronze
U100543,2023-11-02,24,Busan,PC,2,0,9.2,5,0,Bronze
U100544,2018-07-01,40,Gyeonggi,PC,67,37,13.6,14,3,Gold
U100545,2020-01-22,29,Gyeonggi,Mobile,48,33,8.6,19,4,Gold
U100546,2018-05-02,45,Seoul,Mobile,69,47,8.2,21,2,Gold
U100547,2021-09-13,62,Busan,Mobile,28,15,7.2,2,1,Silver
U100548,2022-11-07,29,Gyeonggi,Mobile,14,4,8.3,0,1,Bronze
U100549,2020-03-22,42,Busan,Mobile,46,31,8.8,11,0,Silver
U100550,2022-12-07,20,Gyeonggi,Mobile,13,9,8.4,8,1,Bronze
U100551,2022-09-08,43,Daegu,Mobile,16,9,10.3,2,0,Bronze
U100552,2020-09-18,28,Gyeonggi,Tablet,40,28,1.8,6,0,Silver
U100553,2018-02-01,31,Gyeonggi,Mobile,72,37,7.6,14,0,Gold
U100554,2021-07-15,26,Daegu,PC,30,24,9.6,4,0,Silver
U100555,2018-08-30,46,Gyeonggi,PC,65,31,8.8,9,1,Silver
U100556,2019-03-28,49,Seoul,Mobile,58,31,4.2,11,0,Silver
U100557,2020-01-22,38,Seoul,PC,48,24,9.6,10,1,Silver
U100558,2019-12-23,28,Busan,Mobile,49,26,8.1,13,0,Gold
U100559,2023-11-02,55,Busan,PC,2,3,10.3,3,1,Bronze
U100560,2022-11-07,30,Busan,Mobile,14,12,9.7,1,1,Bronze
U100561,2022-08-09,20,Seoul,Tablet,17,10,9.0,3,1,Bronze
U100562,2021-06-15,43,Seoul,Mobile,31,12,8.0,5,0,Silver
U100563,2023-03-07,26,Seoul,Mobile,10,0,8.9,0,0,Bronze
U100564,2018-04-02,49,Gyeonggi,Tablet,70,46,8.9,18,1,Gold
U100565,2020-12-17,34,Gyeonggi,Mobile,37,26,12.0,5,0,Silver
U100566,2018-09-29,45,Gyeonggi,PC,64,44,17.0,14,0,Gold
U100567,2021-07-15,53,Gyeonggi,PC,30,17,4.8,6,0,Silver
U100568,2021-03-17,25,Incheon,PC,34,24,1.0,0,1,Bronze
U100569,2022-07-10,32,Gyeonggi,Tablet,18,8,6.4,5,1,Bronze
U100570,2018-10-29,37,Gyeonggi,Tablet,63,40,5.2,12,0,Gold
U100571,2019-12-23,55,Daegu,Mobile,49,27,10.5,13,0,Gold
U100572,2019-05-27,31,Gyeonggi,PC,56,30,12.5,14,1,Gold
U100573,2019-03-28,31,Busan,PC,58,36,10.4,13,0,Gold
U100574,2021-10-13,43,Daegu,PC,27,17,7.1,10,2,Silver
U100575,2019-06-26,32,Incheon,Mobile,55,38,10.2,17,1,Gold
U100576,2022-06-10,40,Seoul,PC,19,5,11.6,1,0,Bronze
U100577,2022-02-10,21,Incheon,Tablet,23,18,10.0,6,0,Silver
U100578,2020-02-21,62,Gyeonggi,Tablet,47,29,9.7,15,1,Silver
U100579,2018-07-31,23,Seoul,Mobile,66,45,7.7,19,0,Gold
U100580,2019-10-24,34,Gyeonggi,Mobile,51,36,4.3,18,0,Gold
U100581,2021-09-13,38,Incheon,Mobile,28,5,11.3,0,0,Bronze
U100582,2019-04-27,59,Gyeonggi,PC,57,39,13.1,16,0,Gold
U100583,2019-03-28,23,Seoul,PC,58,40,3.9,11,1,Gold
U100584,2022-10-08,60,Busan,Mobile,15,3,10.3,1,1,Bronze
U100585,2022-09-08,46,Seoul,Mobile,16,2,5.6,3,1,Bronze
U100586,2020-02-21,43,Seoul,Mobile,47,32,9.4,18,2,Silver
U100587,2018-10-29,27,Seoul,Mobile,63,38,3.8,12,1,Gold
U100588,2023-01-06,44,Seoul,Tablet,12,4,10.3,0,0,Bronze
U100589,2020-06-20,30,Seoul,PC,43,33,9.3,13,1,Gold
U100590,2021-08-14,52,Seoul,Mobile,29,19,10.5,5,0,Silver
U100591,2019-12-23,27,Busan,Mobile,49,19,9.9,11,0,Silver
U100592,2023-10-03,37,Seoul,Mobile,3,0,8.6,0,0,Bronze
U100593,2018-05-02,32,Gyeonggi,Tablet,69,47,10.4,19,1,Gold
U100594,2019-01-27,27,Daegu,Mobile,60,36,6.7,16,0,Gold
U100595,2018-07-31,46,Gyeonggi,Mobile,66,36,9.7,14,0,Gold
U100596,2021-11-12,44,Busan,Mobile,26,18,6.3,5,0,Bronze
U100597,2018-03-03,51,Seoul,PC,71,40,9.9,16,1,Gold
U100598,2018-05-02,20,Seoul,PC,69,35,7.4,11,0,Gold
U100599,2020-02-21,50,Seoul,PC,47,33,9.5,14,1,Gold
U100600,2020-07-20,66,Seoul,Mobile,42,31,7.1,15,0,Silver
U100601,2021-06-15,33,Seoul,Mobile,31,21,7.2,5,3,Silver
U100602,2022-03-12,59,Seoul,Mobile,22,6,7.3,0,0,Bronze
U100603,2022-08-09,35,Seoul,PC,17,19,4.0,8,1,Silver
U100604,2022-05-11,23,Seoul,Mobile,20,21,10.6,6,1,Bronze
U100605,2023-05-06,35,Gyeonggi,Mobile,8,11,8.1,4,2,Bronze
U100606,2019-12-23,50,Seoul,PC,49,31,4.1,13,0,Silver
U100607,2020-11-17,29,Gyeonggi,,38,23,6.4,3,0,Silver
U100608,2019-08-25,31,Gyeonggi,Mobile,53,34,6.2,16,1,Gold
U100609,2021-09-13,45,Busan,Mobile,28,11,9.2,1,0,Bronze
U100610,2021-08-14,38,Seoul,Mobile,29,15,7.4,6,3,Bronze
U100611,2018-02-01,44,Daegu,PC,72,40,10.7,14,2,Gold
U100612,2023-02-05,41,Busan,PC,11,10,4.4,2,0,Bronze
U100613,2020-02-21,43,Seoul,Mobile,47,29,9.3,17,2,Gold
U100614,2020-04-21,33,Daegu,Mobile,45,22,9.1,10,0,Silver
U100615,2022-07-10,41,Incheon,PC,18,3,6.7,4,0,Bronze
U100616,2019-11-23,28,Seoul,PC,50,32,8.8,13,1,Gold
U100617,2019-12-23,52,Seoul,Mobile,49,24,7.9,11,1,Silver
U100618,2022-03-12,31,Daegu,Mobile,22,7,11.6,4,0,Silver
U100619,2020-04-21,50,Busan,Mobile,45,37,8.3,16,0,Gold
U100620,2018-12-28,35,Seoul,Mobile,61,48,11.4,23,0,Gold
U100621,2022-04-11,40,Seoul,Tablet,21,10,10.5,4,1,Bronze
U100622,2018-03-03,33,Gyeonggi,PC,71,33,4.3,20,1,Gold
U100623,2018-12-28,27,Gyeonggi,PC,61,43,7.7,20,0,Gold
U100624,2021-01-16,20,Gyeonggi,Mobile,36,23,10.5,6,2,Silver
U100625,2022-01-11,26,Gyeonggi,PC,24,18,8.7,7,1,Silver
U100626,2021-05-16,34,Gyeonggi,Mobile,32,16,8.2,8,0,Silver
U100627,2019-02-26,40,Busan,Mobile,59,30,8.4,12,0,Gold
U100628,2023-08-04,49,Seoul,Mobile,5,2,9.8,3,0,Bronze
U100629,2022-09-08,33,Seoul,Mobile,16,10,6.8,6,0,Bronze
U100630,2023-02-05,28,Busan,PC,11,3,7.1,0,1,Bronze
U100631,2021-02-15,22,Daegu,Mobile,35,27,10.5,15,0,Silver
U100632,2020-07-20,43,Gyeonggi,Mobile,42,17,8.6,5,0,Silver
U100633,2023-03-07,53,Gyeonggi,Mobile,10,8,7.5,1,0,Bronze
U100634,2023-05-06,52,Seoul,Mobile,8,5,8.1,0,1,Bronze
U100635,2021-11-12,46,Gyeonggi,Mobile,26,22,9.5,11,0,Silver
U100636,2023-10-03,45,Gyeonggi,Mobile,3,0,7.9,0,0,Bronze
U100637,2019-02-26,57,,PC,59,39,8.5,14,0,Gold
U100638,2023-10-03,42,Seoul,Mobile,3,4,2.9,0,2,Bronze
U100639,2020-11-17,45,Gyeonggi,Mobile,38,24,8.7,4,2,Silver
U100640,2023-11-02,34,Seoul,Mobile,2,0,7.6,0,1,Bronze
U100641,2022-08-09,23,Seoul,PC,17,6,10.8,0,1,Bronze
U100642,2021-01-16,30,Seoul,Mobile,36,20,7.8,7,0,Silver
U100643,2023-11-02,38,Seoul,Mobile,2,0,12.4,2,1,Bronze
U100644,2021-03-17,39,Seoul,Mobile,34,27,9.8,12,1,Silver
U100645,2021-10-13,59,Daegu,Mobile,27,17,5.8,11,1,Bronze
U100646,2020-12-17,39,Gyeonggi,Mobile,37,26,4.3,14,1,Silver
U100647,2018-03-03,51,Busan,PC,71,35,7.8,12,0,Gold
U100648,2022-03-12,33,Daegu,PC,22,4,8.1,2,2,Bronze
U100649,2018-06-01,35,Gyeonggi,Mobile,68,40,2.9,16,0,Gold
U100650,2022-11-07,23,Seoul,PC,14,2,7.8,0,0,Bronze
U100651,2022-02-10,30,Gyeonggi,PC,23,14,7.0,2,0,Silver
U100652,2020-05-21,44,Gyeonggi,Mobile,44,22,8.6,8,1,Silver
U100653,2018-08-30,38,Busan,Mobile,65,41,14.1,16,1,Gold
U100654,2018-12-28,48,Gyeonggi,Mobile,61,33,3.0,15,0,Gold
U100655,2019-06-26,40,Seoul,Mobile,55,36,10.8,16,0,Gold
U100656,2018-03-03,34,Seoul,PC,71,38,9.5,10,1,Gold
U100657,2019-11-23,62,Gyeonggi,PC,50,21,6.5,10,0,Silver
U100658,2023-01-06,37,Busan,Tablet,12,11,8.1,5,0,Bronze
U100659,2022-10-08,51,Gyeonggi,PC,15,5,10.7,4,1,Bronze
U100660,2022-08-09,34,Gyeonggi,Mobile,17,17,8.3,10,2,Silver
U100661,2021-03-17,46,Incheon,Mobile,34,17,2.2,6,1,Bronze
U100662,2021-02-15,48,Gyeonggi,PC,35,17,9.1,11,1,Silver
U100663,2020-10-18,40,Seoul,Mobile,39,22,10.2,6,0,Silver
U100664,2019-06-26,20,Seoul,Mobile,55,30,6.8,9,1,Gold
U100665,2019-02-26,38,Seoul,PC,59,36,10.6,16,2,Gold
U100666,2023-08-04,52,Seoul,PC,5,5,10.8,1,0,Bronze
U100667,2021-07-15,44,Seoul,PC,30,21,11.9,9,0,Silver
U100668,2023-09-03,43,Seoul,Mobile,4,2,11.0,7,3,Bronze
U100669,2022-10-08,20,Seoul,PC,15,1,15.6,2,0,Bronze
U100670,2021-02-15,30,Seoul,PC,35,30,11.5,13,0,Gold
U100671,2019-06-26,43,Daegu,Mobile,55,31,8.5,10,0,Silver
U100672,2018-07-31,43,Seoul,PC,66,37,10.4,10,0,Gold
U100673,2019-01-27,51,Gyeonggi,Mobile,60,36,8.4,14,0,Gold
U100674,2022-01-11,36,Gyeonggi,Tablet,24,13,7.3,8,0,Bronze
U100675,2022-03-12,42,Incheon,Mobile,22,4,4.9,1,0,Bronze
U100676,2020-05-21,38,Seoul,Mobile,44,29,7.6,13,0,Silver
U100677,2021-05-16,27,Gyeonggi,Mobile,32,15,10.7,10,0,Silver
U100678,2019-10-24,20,Incheon,PC,51,29,5.6,16,1,Silver
U100679,2023-10-03,43,Daegu,Mobile,3,11,9.3,6,1,Bronze
U100680,2018-04-02,40,Daegu,Mobile,70,47,7.0,19,1,Gold
U100681,2021-05-16,31,Seoul,Mobile,32,27,8.2,6,0,Silver
U100682,2023-11-02,20,Seoul,Tablet,2,0,8.0,0,2,Bronze
U100683,2019-02-26,45,Busan,Mobile,59,39,8.7,15,0,Gold
U100684,2022-11-07,35,Incheon,,14,10,15.0,1,1,Bronze
U100685,2019-10-24,44,Gyeonggi,PC,51,30,6.6,13,0,Gold
U100686,2023-02-05,59,Gyeonggi,Mobile,11,3,8.1,7,2,Bronze
U100687,2023-03-07,20,Seoul,Tablet,10,11,7.5,9,1,Bronze
U100688,2019-03-28,30,Busan,Mobile,58,32,3.7,14,0,Gold
U100689,2021-03-17,36,Seoul,PC,34,21,10.8,11,1,Silver
U100690,2019-08-25,54,Seoul,Mobile,53,36,5.7,12,2,Gold
U100691,2021-09-13,20,Gyeonggi,Mobile,28,12,12.3,9,1,Bronze
U100692,2022-07-10,59,Gyeonggi,PC,18,5,5.8,0,0,Bronze
U100693,2021-11-12,39,Seoul,Mobile,26,28,9.3,14,1,Silver
U100694,2023-06-05,37,Seoul,PC,7,0,13.4,1,2,Bronze
U100695,2020-04-21,36,Gyeonggi,Mobile,45,35,9.5,12,0,Gold
U100696,2020-04-21,33,Seoul,Mobile,45,27,6.4,10,0,Silver
U100697,2018-03-03,50,Gyeonggi,Mobile,71,40,5.5,13,0,Gold
U100698,2021-02-15,26,Seoul,Tablet,35,19,1.6,4,0,Silver
U100699,2019-09-24,42,Gyeonggi,Mobile,52,31,7.1,8,1,Silver
U100700,2022-04-11,34,Gyeonggi,Mobile,21,19,3.9,10,2,Bronze
U100701,2021-09-13,30,Seoul,Mobile,28,21,8.1,12,0,Silver
U100702,2020-05-21,66,Seoul,Mobile,44,25,6.9,4,1,Gold
U100703,2019-05-27,43,Seoul,Mobile,56,24,8.5,15,0,Silver
U100704,2023-03-07,45,Seoul,Tablet,10,6,4.7,2,0,Bronze
U100705,2022-02-10,51,Incheon,Mobile,23,14,6.6,6,0,Bronze
U100706,2020-01-22,22,Seoul,PC,48,35,9.7,10,2,Gold
U100707,2019-09-24,57,Daegu,Mobile,52,24,9.0,14,0,Gold
