customer_id,gender,senior,partner,age,tenure,contract,internet_service,payment_method,num_services,support_calls,satisfaction,monthly_charge,churn
C100297,Male,0,Yes,63.0,14,Month-to-month,DSL,Electronic check,2,1,4,55.08,No
C100298,Male,1,Yes,23.0,17,Month-to-month,DSL,Bank transfer,1,1,4,53.67,Yes
C100299,Female,0,Yes,42.0,3,Month-to-month,Fiber optic,Electronic check,4,1,4,96.69,No
C100300,Male,0,Yes,49.0,22,One year,No,Electronic check,2,0,5,37.53,No
C100301,Male,1,Yes,43.0,43,Two year,Fiber optic,Bank transfer,2,1,4,80.38,No
C100302,Male,1,No,19.0,15,Month-to-month,DSL,Credit card,4,2,3,72.22,No
C100303,Female,1,Yes,53.0,1,Month-to-month,Fiber optic,Electronic check,6,0,4,126.83,No
C100304,Female,0,Yes,68.0,5,Month-to-month,Fiber optic,Electronic check,1,0,5,88.31,No
C100305,Male,1,Yes,47.0,1,Two year,Fiber optic,Credit card,4,0,4,116.32,Yes
C100306,Female,0,No,30.0,63,Two year,DSL,Mailed check,0,0,4,44.09,No
C100307,Female,0,No,37.0,12,One year,Fiber optic,Credit card,1,1,4,76.52,No
C100308,Female,0,Yes,72.0,10,Two year,Fiber optic,Electronic check,5,4,3,107.23,No
C100309,Female,0,Yes,59.0,3,Month-to-month,DSL,Electronic check,2,1,4,51.66,No
C100310,Female,0,Yes,55.0,15,Two year,Fiber optic,Electronic check,1,2,5,77.4,No
C100311,Male,0,Yes,50.0,17,Month-to-month,No,Electronic check,7,1,4,60.54,No
C100312,Female,0,Yes,35.0,4,Month-to-month,Fiber optic,Credit card,3,2,3,101.59,Yes
C100313,Male,0,Yes,42.0,46,One year,No,Credit card,1,2,4,32.59,No
C100314,Male,0,Yes,44.0,2,Month-to-month,DSL,Credit card,1,2,4,54.6,No
C100315,Female,0,No,53.0,67,One year,Fiber optic,Credit card,5,1,3,105.73,No
C100316,Male,0,Yes,68.0,5,Month-to-month,DSL,Credit card,0,3,4,57.37,No
C100317,Male,0,No,62.0,47,One year,DSL,Bank transfer,2,1,5,60.09,No
C100318,Male,0,No,24.0,21,Month-to-month,Fiber optic,Credit card,3,0,5,86.59,No
C100319,Female,0,No,48.0,21,Month-to-month,Fiber optic,Electronic check,2,3,3,88.22,No
C100320,Female,1,Yes,56.0,23,Two year,Fiber optic,Mailed check,2,1,4,83.42,No
C100321,Male,0,Yes,54.0,7,Two year,Fiber optic,Bank transfer,5,0,4,101.37,No
C100322,Female,0,Yes,36.0,30,Two year,Fiber optic,Credit card,3,3,3,102.69,No
C100323,Female,0,No,85.0,8,One year,No,Bank transfer,4,1,5,46.17,No
C100324,Female,0,Yes,26.0,42,One year,Fiber optic,Credit card,6,1,4,111.81,No
C100325,Female,1,No,29.0,19,One year,DSL,Mailed check,2,1,3,61.88,No
C100326,Male,0,No,49.0,9,Month-to-month,DSL,Bank transfer,1,0,4,50.49,No
C100327,Male,0,Yes,77.0,4,Month-to-month,Fiber optic,Credit card,5,2,4,90.24,Yes
C100328,Female,0,No,,6,Month-to-month,Fiber optic,Electronic check,5,4,2,110.2,Yes
C100329,Female,0,Yes,41.0,38,Two year,DSL,Credit card,5,2,4,79.72,No
C100330,Male,0,Yes,61.0,11,Month-to-month,DSL,Mailed check,3,2,3,64.29,No
C100331,Male,0,Yes,,43,Two year,DSL,Bank transfer,1,1,5,46.19,No
C100332,Female,0,Yes,40.0,15,Month-to-month,Fiber optic,Credit card,2,3,3,99.48,No
C100333,Male,0,No,53.0,32,One year,DSL,Mailed check,5,2,4,71.67,No
C100334,Female,0,Yes,49.0,3,Month-to-month,DSL,Mailed check,2,2,3,51.46,Yes
C100335,Female,1,Yes,60.0,12,Month-to-month,Fiber optic,Mailed check,2,1,3,90.72,No
C100336,Male,1,No,64.0,33,Two year,Fiber optic,Electronic check,4,3,4,106.97,No
C100337,Male,0,No,50.0,2,Month-to-month,DSL,Mailed check,3,1,4,66.5,No
C100338,Female,0,Yes,49.0,12,Month-to-month,Fiber optic,Electronic check,3,1,2,97.02,Yes
C100339,Female,0,No,48.0,21,Month-to-month,DSL,Credit card,0,1,5,53.33,No
C100340,Male,0,No,52.0,12,Month-to-month,No,Electronic check,1,2,4,28.07,No
C100341,Female,0,Yes,46.0,2,Month-to-month,DSL,Mailed check,1,1,4,60.43,No
C100342,Male,1,Yes,45.0,8,One year,No,Credit card,2,3,4,38.53,Yes
C100343,Female,1,Yes,63.0,10,Month-to-month,No,Credit card,0,0,5,22.46,No
C100344,Male,0,No,68.0,7,One year,Fiber optic,Bank transfer,7,0,4,113.93,No
C100345,Male,0,No,22.0,13,Month-to-month,DSL,Bank transfer,2,3,4,66.75,No
C100346,Male,0,No,45.0,26,Two year,Fiber optic,Electronic check,4,1,5,103.62,No
C100347,Female,0,No,35.0,32,One year,DSL,Mailed check,0,2,4,42.74,No
C100348,Female,0,Yes,40.0,7,Month-to-month,No,Electronic check,0,2,4,16.98,No
C100349,Male,0,Yes,51.0,11,Month-to-month,No,Bank transfer,3,1,4,30.87,No
C100350,Female,0,Yes,55.0,5,Month-to-month,No,Electronic check,0,1,4,31.91,Yes
C100351,Male,0,No,43.0,59,One year,Fiber optic,Bank transfer,2,2,4,90.39,No
C100352,Male,0,No,19.0,17,One year,Fiber optic,Mailed check,4,2,2,109.32,No
C100353,Female,1,Yes,31.0,8,Two year,Fiber optic,Mailed check,3,2,5,110.77,No
C100354,Female,0,No,58.0,18,Month-to-month,Fiber optic,Mailed check,2,2,4,100.14,No
C100355,Male,0,Yes,19.0,6,Month-to-month,Fiber optic,Credit card,2,3,3,84.2,Yes
C100356,Female,0,Yes,63.0,17,Month-to-month,Fiber optic,Electronic check,5,1,4,125.36,No
C100357,Female,0,Yes,53.0,7,Month-to-month,No,Mailed check,7,3,3,67.42,No
C100358,Male,0,Yes,,3,Month-to-month,Fiber optic,Electronic check,2,1,3,78.92,Yes
C100359,Male,0,Yes,42.0,8,Month-to-month,No,Electronic check,1,2,3,27.82,Yes
C100360,Female,1,Yes,19.0,5,One year,No,Bank transfer,0,2,4,23.82,No
C100361,Male,0,Yes,51.0,6,Month-to-month,Fiber optic,Electronic check,4,0,4,102.07,No
C100362,Male,1,Yes,64.0,46,Two year,Fiber optic,Electronic check,1,2,5,86.16,No
C100363,Female,0,No,59.0,12,Month-to-month,Fiber optic,Credit card,3,1,3,97.44,Yes
C100364,Male,0,Yes,,28,Two year,Fiber optic,Mailed check,5,2,3,100.16,No
C100365,Male,0,No,46.0,20,Two year,DSL,Electronic check,3,3,4,65.3,No
C100366,Female,0,Yes,37.0,65,Two year,Fiber optic,Electronic check,6,1,5,108.1,No
C100367,Female,0,Yes,33.0,19,One year,No,Electronic check,5,2,4,51.46,No
C100368,Male,0,Yes,59.0,14,Two year,DSL,Mailed check,0,0,5,43.9,No
C100369,Male,0,Yes,27.0,30,One year,Fiber optic,Bank transfer,2,2,5,84.19,No
C100370,Female,1,No,32.0,13,Month-to-month,No,Bank transfer,1,0,5,34.35,No
C100371,Female,1,Yes,28.0,8,One year,Fiber optic,Electronic check,2,0,4,93.61,No
C100372,Female,1,No,23.0,38,One year,Fiber optic,Bank transfer,3,1,3,99.05,No
C100373,Female,0,No,47.0,29,Two year,Fiber optic,Mailed check,3,0,4,89.98,No
C100374,Male,0,No,,11,Month-to-month,Fiber optic,Mailed check,3,0,4,97.13,No
C100375,Female,0,No,42.0,20,Month-to-month,DSL,Credit card,3,2,5,62.82,No
C100376,Female,0,No,22.0,5,One year,No,Electronic check,6,3,4,53.17,No
C100377,Male,0,Yes,58.0,13,Two year,Fiber optic,Electronic check,3,2,3,100.08,No
C100378,Female,0,No,70.0,20,Month-to-month,Fiber optic,Credit card,2,2,4,92.78,Yes
C100379,Male,0,Yes,35.0,4,Month-to-month,Fiber optic,Electronic check,3,2,3,72.0,No
C100380,Female,0,Yes,38.0,9,Month-to-month,DSL,Electronic check,2,3,5,42.05,Yes
C100381,Female,1,Yes,53.0,22,Month-to-month,No,Bank transfer,1,3,3,40.01,No
C100382,Female,0,No,69.0,3,Month-to-month,No,Bank transfer,2,1,3,23.27,No
C100383,Male,0,No,37.0,1,Month-to-month,DSL,Credit card,1,1,4,41.82,No
C100384,Male,0,Yes,25.0,8,Two year,No,Electronic check,5,0,5,49.0,No
C100385,Female,1,No,54.0,8,Month-to-month,Fiber optic,Mailed check,3,1,4,97.85,No
C100386,Male,0,Yes,57.0,7,Month-to-month,Fiber optic,Electronic check,3,2,4,89.61,Yes
C100387,Male,0,Yes,45.0,13,One year,Fiber optic,Mailed check,3,2,5,71.64,No
C100388,Male,0,Yes,37.0,18,Two year,DSL,Electronic check,4,1,4,70.09,No
C100389,Male,0,Yes,60.0,12,Two year,Fiber optic,Bank transfer,4,2,4,111.61,No
C100390,Male,0,Yes,53.0,6,Month-to-month,DSL,Electronic check,1,2,4,41.37,No
C100391,Male,0,No,33.0,34,Two year,Fiber optic,Electronic check,4,0,3,110.54,No
C100392,Female,0,No,46.0,14,Month-to-month,Fiber optic,Mailed check,3,3,3,91.05,Yes
C100393,Female,0,Yes,25.0,25,One year,No,Credit card,0,0,5,32.49,No
C100394,Male,0,No,55.0,12,One year,Fiber optic,Credit card,1,2,3,85.37,No
C100395,Female,1,No,41.0,7,Month-to-month,DSL,Credit card,2,1,4,56.18,No
C100396,Female,0,No,38.0,16,Month-to-month,No,Mailed check,3,3,3,42.41,Yes
C100397,Female,0,No,45.0,15,Month-to-month,Fiber optic,Electronic check,5,3,3,114.18,Yes
C100398,Female,0,Yes,46.0,72,Two year,Fiber optic,Electronic check,5,1,4,94.77,No
C100399,Male,0,No,58.0,6,Month-to-month,DSL,Bank transfer,1,1,3,51.77,No
C100400,Female,0,No,54.0,5,One year,No,Electronic check,3,2,4,45.25,No
C100401,Female,0,Yes,43.0,9,Month-to-month,No,Electronic check,0,2,5,17.6,No
C100402,Male,0,Yes,56.0,13,Month-to-month,Fiber optic,Electronic check,3,1,3,83.79,Yes
C100403,Male,0,No,,49,Two year,No,Mailed check,2,2,5,46.34,No
C100404,Female,0,Yes,39.0,11,One year,DSL,Electronic check,1,2,4,38.36,No
C100405,Female,0,No,43.0,30,Two year,No,Electronic check,6,1,4,53.8,No
C100406,Female,1,Yes,43.0,14,Month-to-month,Fiber optic,Mailed check,4,1,4,101.5,No
C100407,Female,0,No,53.0,8,Month-to-month,DSL,Mailed check,1,2,5,65.66,Yes
C100408,Female,0,Yes,39.0,7,Month-to-month,Fiber optic,Mailed check,4,1,3,83.42,No
C100409,Female,0,No,39.0,12,Month-to-month,Fiber optic,Bank transfer,5,1,3,104.89,Yes
C100410,Male,0,No,75.0,1,Month-to-month,DSL,Electronic check,2,3,4,52.54,No
C100411,Female,0,Yes,59.0,13,One year,DSL,Credit card,1,3,5,46.49,No
C100412,Female,0,No,34.0,31,Month-to-month,DSL,Electronic check,5,1,5,85.95,No
C100413,Male,1,Yes,54.0,11,Month-to-month,Fiber optic,Mailed check,2,3,3,83.19,Yes
C100414,Male,0,Yes,47.0,31,Month-to-month,DSL,Bank transfer,2,0,3,48.2,No
C100415,Male,0,Yes,51.0,19,One year,DSL,Credit card,4,0,5,60.76,No
C100416,Male,0,No,47.0,38,One year,Fiber optic,Bank transfer,3,1,4,94.15,No
C100417,Female,1,Yes,63.0,6,Month-to-month,No,Electronic check,2,1,4,34.82,Yes
C100418,Female,0,Yes,50.0,7,Month-to-month,Fiber optic,Mailed check,6,2,4,109.13,No
C100419,Female,0,Yes,44.0,5,Month-to-month,DSL,Mailed check,3,0,3,59.27,Yes
C100420,Female,0,No,61.0,54,Two year,No,Mailed check,4,3,5,53.95,No
C100421,Female,0,No,48.0,12,Two year,Fiber optic,Electronic check,2,3,4,73.21,No
C100422,Female,0,Yes,47.0,3,One year,Fiber optic,Mailed check,6,3,3,119.47,No
C100423,Male,0,Yes,50.0,17,Month-to-month,Fiber optic,Electronic check,4,3,4,89.21,No
C100424,Female,0,No,44.0,4,Month-to-month,Fiber optic,Bank transfer,5,0,4,112.52,No
C100425,Male,1,Yes,45.0,30,One year,DSL,Bank transfer,2,0,5,65.67,No
C100426,Male,0,No,36.0,21,Two year,Fiber optic,Electronic check,3,1,4,97.42,No
C100427,Female,1,No,34.0,72,Two year,Fiber optic,Credit card,3,2,3,95.37,No
C100428,Male,0,No,30.0,72,Two year,Fiber optic,Bank transfer,3,0,5,90.0,No
C100429,Female,0,Yes,24.0,49,Month-to-month,Fiber optic,Electronic check,2,1,4,88.33,No
C100430,Male,0,No,32.0,9,Two year,Fiber optic,Electronic check,5,1,4,112.88,No
C100431,Female,0,No,42.0,17,One year,Fiber optic,Bank transfer,4,1,4,96.77,No
C100432,Male,0,No,47.0,4,Two year,Fiber optic,Mailed check,2,4,3,83.41,Yes
C100433,Female,0,Yes,,12,Month-to-month,No,Credit card,3,2,3,37.7,No
C100434,Female,0,Yes,19.0,4,Month-to-month,Fiber optic,Electronic check,1,1,3,79.18,No
C100435,Female,0,Yes,,9,Month-to-month,No,Electronic check,3,1,5,36.86,No
C100436,Female,0,No,61.0,1,Month-to-month,No,Credit card,2,0,5,43.59,No
C100437,Female,0,No,52.0,1,Month-to-month,Fiber optic,Credit card,4,0,3,93.59,No
C100438,Male,1,Yes,74.0,12,Two year,Fiber optic,Electronic check,4,2,4,110.83,Yes
C100439,Male,0,Yes,30.0,5,Month-to-month,DSL,Bank transfer,1,0,4,57.47,No
C100440,Male,0,Yes,73.0,22,Month-to-month,No,Electronic check,1,3,4,15.91,No
C100441,Female,0,No,31.0,6,Month-to-month,DSL,Bank transfer,3,1,3,58.01,Yes
C100442,Male,0,No,49.0,13,Month-to-month,Fiber optic,Credit card,4,0,4,98.65,No
C100443,Female,0,Yes,26.0,4,Two year,DSL,Electronic check,3,4,4,62.58,No
C100444,Female,0,Yes,45.0,11,Month-to-month,Fiber optic,Electronic check,3,2,3,89.27,No
C100445,Male,0,Yes,51.0,10,Month-to-month,Fiber optic,Electronic check,4,1,4,106.09,Yes
C100446,Male,0,No,43.0,43,Two year,No,Electronic check,5,1,5,51.42,No
C100447,Female,0,No,56.0,29,Two year,Fiber optic,Electronic check,4,1,4,99.51,No
C100448,Male,0,No,46.0,29,Month-to-month,No,Credit card,3,1,4,47.07,No
C100449,Female,1,Yes,37.0,13,One year,Fiber optic,Electronic check,3,0,4,90.91,No
C100450,Female,0,No,36.0,7,One year,DSL,Mailed check,0,0,5,40.96,No
C100451,Female,0,Yes,57.0,30,One year,DSL,Bank transfer,0,0,5,42.27,No
C100452,Female,0,No,35.0,11,Month-to-month,Fiber optic,Mailed check,2,1,4,77.23,No
C100453,Female,0,Yes,59.0,12,Two year,DSL,Mailed check,3,1,3,62.85,No
C100454,Male,1,No,,13,Month-to-month,Fiber optic,Electronic check,2,1,3,94.37,Yes
C100455,Male,0,No,20.0,18,Month-to-month,DSL,Mailed check,0,2,5,36.14,No
C100456,Female,0,No,62.0,11,Month-to-month,Fiber optic,Electronic check,1,0,4,73.66,No
C100457,Female,1,No,76.0,10,Month-to-month,Fiber optic,Bank transfer,2,1,3,90.29,No
C100458,Male,0,Yes,49.0,6,Two year,Fiber optic,Electronic check,6,1,5,113.4,No
C100459,Male,0,Yes,54.0,12,One year,DSL,Bank transfer,1,2,3,49.26,No
C100460,Female,0,No,61.0,4,Month-to-month,DSL,Bank transfer,2,2,5,54.25,Yes
C100461,Male,0,Yes,41.0,13,Month-to-month,Fiber optic,Bank transfer,3,3,3,102.45,Yes
C100462,Female,0,Yes,48.0,2,Month-to-month,DSL,Electronic check,1,2,4,46.93,No
C100463,Male,1,Yes,25.0,7,Two year,Fiber optic,Electronic check,6,1,4,124.59,No
C100464,Female,1,No,47.0,7,One year,Fiber optic,Credit card,6,1,4,110.05,No
C100465,Male,0,Yes,52.0,9,One year,DSL,Electronic check,2,0,5,60.63,No
C100466,Female,0,Yes,53.0,6,One year,Fiber optic,Electronic check,4,1,3,94.88,No
C100467,Male,0,Yes,61.0,12,One year,Fiber optic,Bank transfer,3,2,4,89.99,No
C100468,Male,1,Yes,33.0,13,One year,DSL,Credit card,5,2,5,73.56,No
C100469,Female,0,No,37.0,17,Month-to-month,Fiber optic,Mailed check,2,2,3,92.1,No
C100470,Male,0,No,73.0,11,Two year,Fiber optic,Bank transfer,3,0,5,104.41,No
C100471,Female,0,No,43.0,9,One year,Fiber optic,Mailed check,8,2,4,123.72,No
C100472,Male,0,Yes,48.0,25,One year,No,Electronic check,3,0,4,30.67,No
C100473,Female,0,No,44.0,44,Two year,DSL,Bank transfer,2,0,5,61.39,No
C100474,Male,0,No,33.0,28,Two year,Fiber optic,Credit card,3,6,3,103.33,No
C100475,Female,0,Yes,69.0,38,Two year,Fiber optic,Credit card,3,2,3,99.1,Yes
C100476,Male,0,No,37.0,4,Two year,DSL,Electronic check,1,2,5,41.32,No
C100477,Female,0,No,28.0,16,Month-to-month,Fiber optic,Bank transfer,5,2,4,100.73,Yes
C100478,Male,0,No,38.0,8,Month-to-month,Fiber optic,Mailed check,3,0,5,87.3,No
C100479,Female,1,No,19.0,26,One year,Fiber optic,Electronic check,2,0,4,90.41,No
C100480,Female,0,Yes,35.0,10,Month-to-month,Fiber optic,Bank transfer,2,1,4,91.02,Yes
C100481,Female,0,Yes,30.0,18,Two year,No,Electronic check,1,2,5,33.8,No
C100482,Male,0,No,54.0,22,One year,No,Mailed check,4,3,4,46.81,No
C100483,Female,0,Yes,35.0,10,One year,Fiber optic,Electronic check,4,1,4,109.6,No
C100484,Male,0,Yes,58.0,72,Two year,No,Mailed check,3,0,5,50.94,No
C100485,Female,1,No,66.0,2,Month-to-month,DSL,Mailed check,1,1,4,64.05,No
C100486,Male,0,No,57.0,30,One year,Fiber optic,Mailed check,3,0,5,88.28,No
C100487,Female,0,Yes,42.0,21,One year,DSL,Mailed check,4,3,5,73.88,No
C100488,Male,0,No,47.0,8,Month-to-month,DSL,Electronic check,3,1,5,66.85,No
C100489,Male,1,No,22.0,4,Month-to-month,Fiber optic,Bank transfer,3,2,4,109.26,No
C100490,Female,0,No,43.0,33,Two year,Fiber optic,Credit card,4,1,4,120.96,No
C100491,Male,0,Yes,32.0,16,One year,Fiber optic,Electronic check,3,1,4,90.37,No
C100492,Male,0,Yes,55.0,5,Two year,Fiber optic,Mailed check,4,1,4,100.67,No
C100493,Female,0,Yes,84.0,13,Month-to-month,Fiber optic,Bank transfer,2,3,3,88.04,No
C100494,Male,0,Yes,52.0,11,Month-to-month,Fiber optic,Mailed check,2,1,4,95.73,No
C100495,Male,1,Yes,19.0,4,Month-to-month,DSL,Mailed check,2,1,5,59.5,Yes
C100496,Male,0,Yes,40.0,17,Month-to-month,Fiber optic,Bank transfer,4,0,3,104.23,Yes
C100497,Female,0,Yes,47.0,50,Two year,Fiber optic,Electronic check,4,2,3,99.67,No
C100498,Male,0,No,46.0,3,Month-to-month,Fiber optic,Mailed check,4,1,4,88.84,No
C100499,Female,1,Yes,34.0,34,Two year,DSL,Mailed check,1,0,4,54.29,No
C100500,Male,0,No,49.0,44,Two year,DSL,Electronic check,3,0,5,64.93,No
C100501,Male,0,No,,6,Two year,Fiber optic,Mailed check,6,2,3,113.38,No
C100502,Male,0,Yes,31.0,1,Month-to-month,Fiber optic,Bank transfer,2,1,3,94.79,Yes
C100503,Female,0,No,55.0,20,Two year,Fiber optic,Bank transfer,2,4,4,84.68,No
C100504,Male,0,No,30.0,5,Month-to-month,DSL,Electronic check,5,0,5,68.22,No
C100505,Male,0,Yes,53.0,8,Month-to-month,Fiber optic,Credit card,2,1,3,97.59,No
C100506,Female,1,No,24.0,25,Month-to-month,No,Bank transfer,2,1,5,32.44,No
C100507,Male,0,Yes,71.0,44,Two year,No,Mailed check,2,2,4,34.0,No
C100508,Female,0,No,,5,Month-to-month,Fiber optic,Electronic check,2,2,4,88.13,No
C100509,Female,0,Yes,42.0,10,Month-to-month,DSL,Bank transfer,1,0,4,41.01,Yes
C100510,Male,0,No,50.0,9,Month-to-month,Fiber optic,Credit card,2,1,4,97.94,Yes
C100511,Female,0,Yes,37.0,16,Month-to-month,DSL,Mailed check,5,3,2,77.78,No
C100512,Male,0,No,47.0,15,Month-to-month,DSL,Bank transfer,1,3,3,56.04,No
C100513,Female,0,Yes,54.0,24,Two year,DSL,Mailed check,1,3,4,60.58,Yes
C100514,Female,0,No,59.0,26,One year,Fiber optic,Mailed check,6,2,3,110.8,No
C100515,Male,0,No,57.0,55,Two year,Fiber optic,Electronic check,3,1,4,97.94,No
C100516,Female,0,Yes,42.0,27,One year,Fiber optic,Bank transfer,2,0,5,89.0,No
C100517,Female,0,No,43.0,13,Two year,Fiber optic,Mailed check,4,5,4,105.36,No
C100518,Female,0,Yes,80.0,5,Month-to-month,DSL,Electronic check,3,4,3,61.24,Yes
C100519,Female,0,No,59.0,3,One year,Fiber optic,Mailed check,3,3,3,104.86,No
C100520,Female,0,No,31.0,9,One year,Fiber optic,Credit card,2,3,4,79.89,No
C100521,Male,0,No,46.0,5,Month-to-month,Fiber optic,Bank transfer,3,1,3,103.5,Yes
C100522,Female,0,No,40.0,2,Two year,No,Electronic check,4,0,4,55.07,No
C100523,Male,0,Yes,43.0,6,One year,DSL,Credit card,3,0,5,66.04,No
C100524,Female,0,Yes,27.0,7,Two year,Fiber optic,Electronic check,3,2,4,93.35,No
C100525,Male,0,Yes,39.0,11,One year,Fiber optic,Electronic check,4,0,4,109.44,No
C100526,Male,1,No,72.0,9,Month-to-month,Fiber optic,Electronic check,4,1,3,109.42,Yes
C100527,Female,0,Yes,54.0,8,One year,Fiber optic,Electronic check,2,1,4,82.01,No
C100528,Female,0,No,19.0,23,Month-to-month,No,Electronic check,0,1,4,24.7,No
C100529,Female,0,No,63.0,6,One year,DSL,Bank transfer,4,1,4,68.09,No
C100530,Male,0,Yes,61.0,1,One year,Fiber optic,Bank transfer,6,3,4,114.83,Yes
C100531,Female,0,No,40.0,23,Two year,Fiber optic,Bank transfer,4,3,4,104.03,No
C100532,Male,0,Yes,56.0,14,Month-to-month,DSL,Bank transfer,2,0,5,52.2,Yes
C100533,Male,0,Yes,32.0,6,Month-to-month,DSL,Bank transfer,2,1,5,47.96,Yes
C100534,Male,0,No,38.0,6,Month-to-month,No,Electronic check,3,2,4,34.75,No
C100535,Female,0,Yes,67.0,27,Month-to-month,DSL,Bank transfer,2,2,4,66.55,No
C100536,Female,0,Yes,41.0,45,Two year,DSL,Bank transfer,6,1,5,82.7,No
C100537,Male,1,No,19.0,29,Two year,No,Credit card,3,2,5,50.73,No
C100538,Male,0,Yes,44.0,16,One year,Fiber optic,Electronic check,5,2,4,118.16,Yes
C100539,Female,0,No,44.0,3,Two year,DSL,Electronic check,2,2,4,58.75,No
C100540,Male,0,No,63.0,19,Month-to-month,Fiber optic,Bank transfer,2,0,4,91.24,No
C100541,Female,1,Yes,45.0,8,Month-to-month,Fiber optic,Bank transfer,6,3,3,120.72,Yes
C100542,Male,0,Yes,39.0,2,Month-to-month,No,Electronic check,6,1,4,42.57,Yes
C100543,Female,0,No,61.0,38,Two year,Fiber optic,Bank transfer,6,4,3,107.31,No
C100544,Male,0,Yes,47.0,31,One year,No,Electronic check,3,0,4,38.51,No
C100545,Female,0,Yes,34.0,12,One year,DSL,Credit card,0,4,3,53.47,Yes
C100546,Male,0,No,62.0,5,Month-to-month,Fiber optic,Electronic check,3,1,3,83.62,No
C100547,Female,0,Yes,48.0,7,Month-to-month,DSL,Electronic check,1,1,5,57.09,Yes
C100548,Female,0,No,45.0,12,Two year,DSL,Electronic check,2,2,4,54.14,No
C100549,Male,0,Yes,48.0,3,Month-to-month,Fiber optic,Mailed check,4,0,4,103.62,No
C100550,Male,0,Yes,29.0,15,One year,DSL,Electronic check,2,1,4,55.16,No
C100551,Female,0,Yes,37.0,15,Month-to-month,Fiber optic,Bank transfer,7,2,4,115.97,Yes
C100552,Male,0,No,45.0,26,Month-to-month,No,Credit card,3,3,3,35.39,No
C100553,Female,0,No,42.0,16,One year,Fiber optic,Electronic check,3,5,3,91.2,No
C100554,Male,0,No,64.0,23,Month-to-month,DSL,Bank transfer,2,1,4,66.33,No
C100555,Female,1,Yes,48.0,6,One year,Fiber optic,Electronic check,2,0,5,83.56,No
C100556,Female,0,Yes,58.0,29,One year,No,Mailed check,3,2,5,29.06,No
C100557,Female,0,Yes,45.0,6,Month-to-month,Fiber optic,Electronic check,1,1,4,73.48,No
C100558,Female,0,No,61.0,65,One year,Fiber optic,Electronic check,4,0,4,96.1,No
C100559,Female,1,No,51.0,9,One year,DSL,Bank transfer,2,0,5,59.93,No
C100560,Female,0,No,45.0,10,Month-to-month,DSL,Electronic check,5,3,3,76.98,No
C100561,Male,0,Yes,45.0,3,One year,Fiber optic,Credit card,3,2,4,92.96,Yes
C100562,Male,0,No,31.0,11,One year,DSL,Bank transfer,2,3,3,53.36,No
C100563,Male,0,Yes,53.0,17,Month-to-month,No,Bank transfer,2,1,4,46.51,No
C100564,Female,0,No,44.0,42,Two year,Fiber optic,Credit card,4,1,4,104.0,No
C100565,Female,0,Yes,37.0,10,Month-to-month,Fiber optic,Credit card,3,0,5,88.41,No
C100566,Female,0,No,62.0,44,Two year,Fiber optic,Mailed check,4,0,5,99.7,No
C100567,Female,1,Yes,,22,Two year,Fiber optic,Mailed check,3,1,4,104.32,No
C100568,Male,0,Yes,39.0,24,Month-to-month,Fiber optic,Electronic check,5,8,2,101.93,Yes
C100569,Male,0,No,60.0,1,Month-to-month,No,Bank transfer,6,0,3,55.22,No
C100570,Female,0,Yes,50.0,9,Month-to-month,No,Mailed check,2,1,4,29.75,No
C100571,Male,0,Yes,44.0,2,Month-to-month,No,Credit card,5,0,5,58.77,No
C100572,Male,0,No,49.0,9,Two year,No,Electronic check,2,4,4,35.72,No
C100573,Female,0,No,48.0,10,One year,Fiber optic,Electronic check,5,1,4,101.18,No
C100574,Male,0,No,22.0,6,Month-to-month,Fiber optic,Electronic check,2,1,4,102.76,No
C100575,Female,1,Yes,40.0,15,One year,DSL,Credit card,4,0,3,65.82,No
C100576,Male,1,No,,23,Two year,DSL,Electronic check,2,1,5,60.64,No
C100577,Female,0,No,35.0,10,One year,DSL,Mailed check,2,3,5,66.2,No
C100578,Female,0,Yes,40.0,16,One year,DSL,Mailed check,1,1,4,50.95,No
C100579,Female,1,No,37.0,5,One year,Fiber optic,Electronic check,3,2,3,94.49,No
C100580,Female,0,Yes,44.0,15,Month-to-month,DSL,Mailed check,2,1,4,60.84,No
C100581,Male,1,Yes,36.0,13,Month-to-month,No,Mailed check,2,0,4,36.93,No
C100582,Female,0,Yes,52.0,48,One year,No,Electronic check,2,2,5,27.0,No
C100583,Female,0,Yes,48.0,11,Month-to-month,DSL,Mailed check,2,1,4,62.74,No
C100584,Female,0,No,57.0,25,One year,DSL,Credit card,3,2,4,58.02,No
C100585,Male,0,No,29.0,24,One year,No,Credit card,1,1,4,17.09,No
C100586,Female,0,No,40.0,7,One year,No,Mailed check,2,1,4,34.26,No
