customer_id,age,income,loan_amount,credit_score,employment_years,debt_to_income,num_credit_lines,home_ownership,loan_purpose,default
L200389,34,1500,586,598.0,11.0,22.7,9,Rent,Car,Yes
L200390,31,3741,2130,824.0,,5.0,8,Rent,House,No
L200391,45,5291,5576,598.0,9.0,63.8,7,Own,Personal,Yes
L200392,27,5185,4865,578.0,8.0,35.0,4,Own,Car,Yes
L200393,58,5269,2817,640.0,10.0,23.6,3,Rent,Personal,Yes
L200394,52,2460,2723,733.0,9.0,41.6,7,Rent,Business,No
L200395,35,6446,1772,685.0,6.0,28.1,1,Rent,Car,No
L200396,23,5431,1356,778.0,11.0,20.3,7,Rent,Education,No
L200397,54,6319,2069,639.0,9.0,30.0,6,,Business,No
L200398,39,1593,504,626.0,14.0,16.4,3,Rent,Car,No
L200399,52,5561,1601,609.0,0.0,18.8,3,Mortgage,Car,No
L200400,24,2862,2465,623.0,8.0,26.1,2,Rent,Education,No
L200401,34,4285,3432,562.0,4.0,29.9,1,Rent,Business,Yes
L200402,40,5962,5053,615.0,5.0,41.2,11,Rent,Education,Yes
L200403,40,5164,4588,575.0,11.0,38.1,5,Rent,Car,Yes
L200404,35,3467,3318,710.0,1.0,39.1,7,Own,Personal,No
L200405,46,5011,2040,764.0,9.0,10.1,7,Own,Business,No
L200406,29,2243,1844,676.0,8.0,42.2,6,Own,Business,No
L200407,39,7070,5515,613.0,3.0,40.4,11,Mortgage,Business,Yes
L200408,41,4630,5295,,9.0,54.1,10,Own,House,No
L200409,45,7013,3032,657.0,4.0,19.6,6,Mortgage,Personal,Yes
L200410,47,4052,1048,731.0,19.0,10.4,11,Mortgage,Car,No
L200411,29,4058,3463,594.0,14.0,43.1,7,Rent,Personal,Yes
L200412,25,3624,3407,599.0,8.0,45.1,8,Mortgage,Education,Yes
L200413,53,6577,3178,711.0,6.0,12.2,5,Own,Personal,No
L200414,43,3723,2870,659.0,11.0,33.4,1,Rent,Business,Yes
L200415,33,6160,1599,725.0,12.0,15.6,7,Mortgage,Education,No
L200416,56,4312,5002,600.0,9.0,41.0,2,Own,Personal,Yes
L200417,41,1500,465,690.0,3.0,19.6,11,Own,Personal,No
L200418,52,3973,1063,698.0,7.0,16.4,5,Own,Car,No
L200419,41,2878,703,552.0,8.0,6.4,7,Rent,Car,No
L200420,61,5061,3175,660.0,9.0,14.2,7,Own,Business,No
L200421,58,2857,849,519.0,10.0,16.6,9,Rent,Personal,Yes
L200422,38,6667,6298,763.0,12.0,53.5,5,Rent,Education,Yes
L200423,50,4836,5314,568.0,15.0,46.0,6,Own,Car,No
L200424,46,4680,2154,647.0,13.0,23.5,10,Mortgage,Business,No
L200425,54,6181,5123,660.0,11.0,23.8,11,Own,Car,No
L200426,30,6735,1632,593.0,2.0,9.3,6,Own,Education,Yes
L200427,47,4964,2912,789.0,14.0,22.6,1,Own,House,No
L200428,51,3612,1781,612.0,12.0,12.6,10,Mortgage,Education,No
L200429,22,1807,775,641.0,7.0,20.7,7,Mortgage,Personal,No
L200430,28,3765,3180,612.0,8.0,37.0,10,Own,Education,Yes
L200431,20,3889,1284,611.0,8.0,10.9,7,Own,Car,Yes
L200432,37,5193,5508,652.0,6.0,42.3,4,Mortgage,Business,No
L200433,47,4379,3787,709.0,0.0,51.0,4,Rent,House,Yes
L200434,55,6238,5681,671.0,2.0,31.5,11,Own,Personal,No
L200435,41,3897,4424,607.0,3.0,36.4,6,Rent,Education,Yes
L200436,56,4897,5594,,,36.5,3,Mortgage,Personal,No
L200437,26,7131,5360,564.0,2.0,32.1,10,Own,Personal,Yes
L200438,23,5615,3905,743.0,14.0,7.5,6,Own,House,No
L200439,39,4892,2619,625.0,10.0,17.3,11,Own,Personal,No
L200440,44,3917,3586,628.0,3.0,28.9,11,Rent,Car,Yes
L200441,40,3860,2849,524.0,5.0,29.1,4,Own,Business,Yes
L200442,20,3469,3930,625.0,14.0,44.9,10,Mortgage,Car,Yes
L200443,39,4026,1766,778.0,14.0,20.3,8,Mortgage,Car,No
L200444,27,6360,3245,703.0,8.0,25.3,5,Rent,Business,No
L200445,47,4601,2375,738.0,14.0,29.8,8,Own,Car,No
L200446,44,2570,2585,668.0,4.0,37.4,9,Mortgage,Car,No
L200447,31,8183,2447,477.0,9.0,6.6,4,Rent,House,Yes
L200448,35,5576,3656,665.0,1.0,33.0,1,Rent,Education,No
L200449,29,2468,1549,674.0,6.0,11.8,10,Mortgage,Car,No
L200450,39,4205,1149,723.0,8.0,17.0,7,Mortgage,Education,No
L200451,50,5200,3176,657.0,0.0,25.6,7,Rent,Business,No
L200452,30,8068,5756,606.0,11.0,32.1,5,Rent,House,Yes
L200453,45,3005,797,,12.0,13.5,5,Own,Car,No
L200454,35,6757,4797,636.0,13.0,29.5,1,Mortgage,Business,Yes
L200455,32,7519,8716,697.0,20.0,47.8,3,Mortgage,Business,No
L200456,39,3868,4560,653.0,10.0,38.3,1,Rent,Education,No
L200457,30,4500,3293,591.0,8.0,24.1,7,Mortgage,Business,No
L200458,34,3135,2242,700.0,0.0,42.8,5,Mortgage,Car,No
L200459,28,4634,2250,,10.0,24.8,4,Own,Business,No
L200460,60,4934,5907,638.0,11.0,56.4,7,Rent,Car,Yes
L200461,40,6187,2934,628.0,1.0,16.2,9,Own,House,Yes
L200462,33,6962,4545,677.0,7.0,26.7,6,Mortgage,Car,No
L200463,42,3653,741,564.0,8.0,12.3,9,Own,Personal,No
L200464,39,1500,824,662.0,11.0,31.6,6,Rent,Education,No
L200465,38,4962,1347,736.0,12.0,9.6,10,Rent,Personal,No
L200466,46,5528,5217,667.0,5.0,41.6,9,Own,Personal,Yes
L200467,48,5449,4147,613.0,9.0,36.1,6,Own,Personal,Yes
L200468,35,4412,3407,,11.0,38.4,9,Rent,Car,Yes
L200469,34,5225,2542,681.0,7.0,17.8,3,Own,Business,No
L200470,37,7728,7843,699.0,6.0,50.8,5,Rent,House,Yes
L200471,20,5687,1156,765.0,12.0,5.0,11,Rent,Education,No
L200472,25,4328,2309,546.0,7.0,12.3,5,Rent,House,No
L200473,54,4100,3524,678.0,2.0,38.2,10,Rent,Car,Yes
L200474,56,4694,5201,673.0,15.0,48.0,8,Rent,Business,Yes
L200475,38,7946,3453,,3.0,15.5,11,Own,Personal,No
L200476,46,4670,3461,685.0,8.0,26.1,11,Rent,Education,No
L200477,43,4964,3663,644.0,10.0,26.1,7,Rent,House,Yes
L200478,70,4132,4438,590.0,10.0,35.8,2,Mortgage,Personal,Yes
L200479,51,6978,1748,675.0,9.0,9.7,11,Own,House,No
L200480,39,8528,5326,705.0,0.0,12.5,2,Rent,Personal,Yes
L200481,30,5811,2223,657.0,4.0,24.4,7,Own,Personal,No
L200482,24,5149,1141,734.0,9.0,11.9,10,Own,Education,No
L200483,42,5066,1758,643.0,7.0,24.2,10,Rent,Business,No
L200484,32,1500,1765,692.0,11.0,48.4,4,Own,Business,No
L200485,26,6341,2631,549.0,13.0,16.3,6,Rent,Business,No
L200486,34,5241,5949,817.0,11.0,46.4,9,Mortgage,Car,No
L200487,29,5771,2339,644.0,4.0,10.6,10,Own,Business,No
L200488,57,3719,4207,626.0,5.0,35.3,11,Rent,Car,No
L200489,49,4308,3682,641.0,16.0,26.3,4,Mortgage,Business,No
L200490,40,4260,1334,594.0,7.0,9.1,7,Own,Education,Yes
L200491,55,6839,5348,578.0,8.0,24.2,9,,House,Yes
L200492,41,4318,2239,663.0,11.0,31.5,1,Own,Personal,No
L200493,31,8749,5102,,14.0,17.7,10,Rent,House,No
L200494,55,5776,3698,676.0,3.0,28.8,11,Rent,Education,Yes
L200495,45,2704,1684,658.0,6.0,29.6,2,Rent,Car,No
L200496,30,4769,4121,654.0,0.0,44.5,9,Rent,House,Yes
L200497,38,3827,3706,576.0,7.0,44.2,5,Mortgage,Car,No
L200498,31,1500,794,626.0,11.0,19.8,4,Own,House,No
L200499,26,7879,8859,671.0,6.0,58.6,7,Mortgage,House,Yes
L200500,49,6266,7134,622.0,17.0,35.6,5,Own,Car,No
L200501,59,5960,1435,680.0,9.0,5.0,1,Own,Education,No
L200502,26,5298,1139,651.0,,10.4,9,Mortgage,Education,No
L200503,46,2512,1570,650.0,6.0,25.7,8,Mortgage,Education,No
L200504,33,4129,3265,675.0,1.0,38.2,3,Mortgage,Education,No
L200505,35,6515,3114,694.0,8.0,20.4,10,Own,Personal,No
L200506,34,3108,1428,710.0,10.0,21.3,3,Mortgage,Car,No
L200507,31,1500,1318,799.0,7.0,43.1,3,Rent,Business,Yes
L200508,40,4591,3681,,9.0,33.2,7,Mortgage,Personal,No
L200509,32,4745,1742,556.0,5.0,20.1,2,Mortgage,Car,Yes
L200510,43,5244,5687,584.0,2.0,37.3,9,Own,Education,Yes
L200511,39,6311,5554,,,29.7,4,Rent,Business,No
L200512,38,6148,3459,607.0,9.0,29.6,7,Mortgage,Car,No
L200513,31,5466,4830,687.0,7.0,36.3,8,Rent,House,Yes
L200514,34,7152,2236,695.0,9.0,13.9,5,Own,Personal,No
L200515,48,2266,1514,626.0,12.0,21.2,8,Own,Education,No
L200516,45,5908,2180,743.0,12.0,11.5,4,Rent,House,No
L200517,30,6128,1479,762.0,12.0,11.9,10,Own,Personal,No
L200518,41,2769,1491,533.0,13.0,19.1,2,Own,Personal,Yes
L200519,48,2295,805,560.0,10.0,7.1,3,Rent,House,No
L200520,23,3657,3048,737.0,10.0,26.5,6,Own,Education,No
L200521,45,3809,3329,721.0,18.0,29.9,10,Own,Business,No
L200522,33,6356,2216,695.0,12.0,11.2,6,Own,House,No
L200523,46,3894,875,661.0,4.0,6.8,7,Mortgage,Business,No
L200524,32,3459,3434,653.0,0.0,52.3,11,Own,House,No
L200525,22,3899,788,698.0,7.0,15.5,4,Mortgage,House,No
L200526,24,7014,3815,672.0,11.0,24.1,8,Mortgage,House,No
L200527,40,5023,3489,752.0,13.0,42.7,8,Rent,Personal,No
L200528,43,4677,4764,612.0,2.0,39.8,11,Own,Personal,Yes
L200529,31,4802,4987,661.0,12.0,45.3,7,Mortgage,Education,Yes
L200530,46,7326,6776,722.0,14.0,39.6,3,,Education,No
L200531,23,3651,1633,672.0,11.0,21.7,3,Own,Car,No
L200532,39,7368,6780,707.0,10.0,30.8,2,Rent,Business,Yes
L200533,28,5379,2402,706.0,7.0,15.4,11,Own,House,No
L200534,33,4711,1953,630.0,6.0,10.1,7,Rent,Business,No
L200535,40,9502,7099,589.0,12.0,33.1,6,Rent,Personal,Yes
L200536,31,3100,2724,608.0,11.0,35.2,7,Rent,Car,Yes
L200537,36,4363,1104,584.0,6.0,5.0,2,Rent,Business,No
L200538,50,2782,723,530.0,21.0,14.5,4,Mortgage,Education,No
L200539,34,6714,6608,736.0,0.0,41.1,1,Rent,Car,No
L200540,48,8041,8519,528.0,7.0,56.0,2,Rent,Business,Yes
L200541,29,8006,6440,790.0,4.0,39.6,7,Mortgage,Education,No
L200542,45,7203,4529,623.0,10.0,34.1,5,Rent,Personal,Yes
L200543,54,4644,4854,641.0,0.0,32.8,10,Rent,Car,Yes
L200544,20,4343,4034,554.0,14.0,46.1,3,Mortgage,Education,Yes
L200545,32,1992,1553,687.0,13.0,29.6,2,Mortgage,Personal,Yes
L200546,46,8665,4504,642.0,9.0,15.3,3,Rent,Business,No
L200547,38,5844,2326,664.0,6.0,5.0,4,Own,Business,No
L200548,44,4114,2545,605.0,12.0,35.3,10,Rent,House,No
L200549,34,7391,3598,694.0,10.0,17.2,10,Rent,Car,No
L200550,41,3249,1752,,13.0,20.6,5,Rent,Personal,Yes
L200551,38,28166,20000,666.0,7.0,31.0,8,Own,Car,No
L200552,52,4689,1731,692.0,7.0,29.7,9,Rent,Personal,No
L200553,43,6150,6188,762.0,13.0,38.4,2,Rent,Car,No
L200554,43,4886,1688,716.0,11.0,13.7,3,Own,Car,No
L200555,36,2388,1626,666.0,7.0,35.0,4,Mortgage,House,Yes
L200556,35,5136,4859,659.0,10.0,35.6,7,Mortgage,Education,Yes
L200557,36,6888,4718,682.0,9.0,20.7,6,Mortgage,Personal,No
L200558,44,4947,2775,714.0,10.0,5.0,6,Rent,Personal,No
L200559,36,6395,4316,,14.0,37.7,10,Rent,House,Yes
L200560,43,3118,3270,723.0,6.0,43.9,7,Rent,Car,No
L200561,61,4953,5896,594.0,5.0,52.0,1,Rent,Business,Yes
L200562,49,3876,3222,692.0,9.0,29.4,8,,Business,No
L200563,37,43833,20000,698.0,5.0,23.7,9,Own,House,Yes
L200564,52,5057,1085,,3.0,5.0,2,Rent,Car,No
L200565,36,6242,6744,,13.0,44.5,1,Mortgage,House,Yes
L200566,20,6958,8030,641.0,7.0,47.0,4,Own,Business,Yes
L200567,30,6245,4841,476.0,0.0,40.0,11,Rent,Education,Yes
L200568,21,5492,5238,648.0,12.0,43.3,2,Rent,Personal,No
L200569,36,3203,2283,573.0,6.0,23.5,6,Rent,Car,Yes
L200570,40,4995,2429,850.0,11.0,24.3,3,Own,Personal,No
L200571,57,4040,4251,734.0,13.0,39.2,9,Mortgage,Car,No
L200572,43,4381,3491,665.0,9.0,25.4,8,Own,House,No
L200573,38,4326,3372,753.0,0.0,35.6,7,Mortgage,Business,No
L200574,48,3236,2780,709.0,0.0,35.9,11,Own,Personal,No
L200575,20,1500,1584,579.0,5.0,32.7,7,Own,House,Yes
L200576,42,3797,3538,616.0,8.0,33.1,7,Mortgage,Personal,Yes
L200577,48,5348,2199,732.0,14.0,22.4,5,Mortgage,Business,No
L200578,25,2573,1716,593.0,9.0,29.8,8,Mortgage,Car,No
L200579,51,5028,5935,688.0,21.0,50.7,4,Own,Personal,No
L200580,43,8420,6353,707.0,1.0,44.9,5,Rent,Business,Yes
L200581,36,6842,7788,642.0,9.0,53.5,3,Own,Personal,Yes
L200582,46,7958,8064,671.0,6.0,39.6,3,Own,Personal,Yes
L200583,63,5704,4940,718.0,9.0,31.4,2,Own,Business,No
L200584,42,7102,3902,715.0,17.0,16.5,5,Own,House,No
L200585,42,34369,17333,691.0,17.0,16.5,2,Mortgage,Personal,No
L200586,35,3840,3239,659.0,8.0,20.9,10,Own,Business,No
L200587,32,1500,949,701.0,12.0,15.6,4,,Education,Yes
L200588,48,7135,7126,518.0,9.0,45.2,10,Rent,House,Yes
L200589,31,7773,7466,763.0,3.0,50.7,1,Own,Personal,No
L200590,41,4004,2051,651.0,8.0,20.9,2,Mortgage,Education,No
L200591,35,4543,4101,609.0,5.0,30.5,11,Rent,Business,Yes
L200592,45,3643,2530,702.0,8.0,5.0,1,Mortgage,House,No
L200593,43,5689,2977,700.0,4.0,34.6,2,Mortgage,Personal,No
L200594,50,7025,4306,592.0,9.0,13.8,4,Mortgage,House,No
L200595,35,1863,2041,665.0,10.0,32.0,1,Mortgage,Personal,Yes
L200596,37,5737,3210,663.0,12.0,20.0,6,Own,Car,No
L200597,30,4502,2194,658.0,10.0,19.2,1,Own,Business,No
L200598,36,5204,2872,774.0,16.0,22.2,3,Rent,Education,No
L200599,44,5826,2416,659.0,19.0,9.7,2,Rent,Business,No
L200600,48,4661,3471,651.0,6.0,33.1,2,Mortgage,Education,Yes
L200601,31,4814,1673,612.0,13.0,9.7,4,Mortgage,Car,No
L200602,49,4615,4696,602.0,19.0,36.7,9,Own,Education,No
L200603,54,6747,2871,687.0,13.0,14.8,3,Own,Personal,No
L200604,44,5754,4592,627.0,12.0,26.5,6,Own,Personal,Yes
L200605,59,5397,1754,647.0,0.0,5.0,11,Rent,House,No
L200606,32,2712,3196,,5.0,37.6,10,Own,Personal,No
L200607,28,4319,2827,664.0,6.0,17.3,3,Rent,Personal,No
L200608,22,6618,6765,669.0,15.0,44.5,10,Rent,House,No
L200609,55,5068,4909,669.0,4.0,41.9,5,Own,Business,Yes
L200610,47,6187,5653,704.0,8.0,34.4,9,Rent,Education,Yes
L200611,39,8180,8404,845.0,12.0,39.3,3,Rent,Car,No
L200612,43,6869,2064,746.0,4.0,21.4,8,Rent,Personal,No
L200613,29,5168,4540,635.0,9.0,39.3,6,Mortgage,Car,No
L200614,64,4080,1901,745.0,9.0,31.2,8,Own,Education,No
L200615,41,1500,1479,586.0,12.0,34.8,2,Rent,Business,Yes
L200616,41,4697,5434,620.0,11.0,37.0,9,Mortgage,Personal,No
L200617,47,4413,4861,709.0,11.0,52.0,1,Rent,Car,Yes
L200618,45,5703,1796,707.0,9.0,12.4,3,Rent,House,No
L200619,42,30911,17605,702.0,0.0,16.4,4,Rent,Business,No
L200620,32,4423,2496,619.0,9.0,26.5,6,Rent,Personal,Yes
L200621,45,1797,579,619.0,8.0,7.2,11,Own,Personal,No
L200622,59,3308,986,669.0,12.0,17.4,4,Rent,Car,Yes
L200623,53,5858,3426,642.0,6.0,27.3,11,Rent,Business,No
L200624,56,8089,9643,722.0,8.0,45.9,2,Rent,Car,Yes
L200625,35,4824,3709,641.0,8.0,17.3,3,Rent,Personal,Yes
L200626,30,5590,4594,639.0,4.0,25.5,3,Rent,Car,No
L200627,39,6714,4505,546.0,2.0,39.0,6,Rent,Personal,Yes
L200628,41,3540,3053,721.0,10.0,48.5,5,Own,Car,No
L200629,51,5660,6547,683.0,13.0,67.0,5,Own,Personal,No
L200630,23,3667,2892,500.0,5.0,34.7,11,Rent,House,Yes
L200631,55,6557,1738,691.0,7.0,5.0,4,Own,Education,No
L200632,38,5273,3654,,12.0,38.4,4,Rent,Business,Yes
L200633,36,5537,6604,,13.0,45.6,9,Rent,Car,No
L200634,30,3591,2109,653.0,9.0,18.0,7,Own,House,No
L200635,23,6273,4980,604.0,10.0,34.4,8,,Car,No
L200636,48,8752,2684,781.0,11.0,27.4,4,Rent,Car,No
L200637,41,3186,1087,770.0,12.0,12.8,11,Own,Car,No
L200638,27,4388,4716,647.0,,43.1,3,Own,Education,Yes
L200639,27,5417,2710,686.0,18.0,7.8,1,Rent,Business,No
L200640,37,6416,3243,628.0,9.0,21.1,9,Rent,Personal,No
L200641,57,3993,2345,541.0,12.0,28.8,9,Mortgage,Car,No
L200642,37,1500,1750,752.0,4.0,46.0,2,,House,No
L200643,25,7447,2118,604.0,7.0,11.3,4,Mortgage,Personal,No
L200644,38,6369,6489,749.0,10.0,42.6,4,Own,Education,No
L200645,37,1863,1009,709.0,0.0,13.3,1,Rent,Car,No
L200646,20,3906,4099,680.0,3.0,23.8,2,Mortgage,House,No
L200647,39,7823,9323,657.0,,46.8,8,Own,House,Yes
L200648,38,7606,4173,709.0,2.0,20.1,6,Own,Car,No
L200649,47,6690,2203,595.0,9.0,17.7,1,Rent,Personal,No
L200650,58,4683,1613,753.0,8.0,33.0,7,Mortgage,House,No
L200651,51,5149,4937,670.0,15.0,48.7,11,Rent,Personal,Yes
L200652,37,4764,1643,765.0,2.0,5.0,7,Rent,Personal,No
L200653,29,7031,3237,651.0,9.0,38.6,6,Rent,Business,No
L200654,66,3423,1384,670.0,4.0,21.5,11,Own,House,No
L200655,41,3550,1973,678.0,0.0,20.1,8,Rent,House,No
L200656,40,6818,1871,700.0,11.0,22.8,11,Own,Education,No
L200657,40,4920,5199,787.0,11.0,21.8,5,Rent,House,No
L200658,42,7481,7931,629.0,11.0,38.0,2,Mortgage,Personal,No
L200659,39,3791,2324,651.0,1.0,26.1,4,Rent,Car,Yes
L200660,34,4901,3980,659.0,8.0,33.0,11,Mortgage,Personal,No
L200661,35,3340,2812,498.0,11.0,45.8,8,Own,Business,No
L200662,40,5013,4759,621.0,13.0,47.4,8,Rent,Personal,Yes
L200663,35,2339,1686,626.0,11.0,34.3,5,Mortgage,Education,No
L200664,33,4122,2928,845.0,13.0,26.2,6,Own,Business,No
L200665,41,2415,2008,678.0,13.0,40.9,9,Own,Personal,No
L200666,37,6249,5643,695.0,9.0,31.3,10,Rent,Car,No
L200667,55,6290,3439,557.0,10.0,28.0,10,Rent,Car,No
L200668,20,1886,1000,656.0,13.0,15.4,10,Mortgage,House,No
L200669,51,7401,3476,726.0,10.0,21.1,11,Rent,Education,No
L200670,52,9495,7110,836.0,14.0,18.3,11,Mortgage,Car,No
L200671,20,5083,2847,612.0,12.0,30.7,2,Mortgage,Car,No
L200672,37,3846,2847,533.0,5.0,26.1,5,,Car,Yes
L200673,36,10084,6111,606.0,1.0,13.3,9,Rent,Personal,Yes
L200674,26,2626,2722,606.0,8.0,33.8,3,,Education,No
L200675,32,5036,1375,607.0,2.0,8.5,6,Own,Personal,No
L200676,29,5323,4110,724.0,8.0,23.6,4,Mortgage,House,No
L200677,58,7421,5756,684.0,8.0,36.8,4,Own,Business,No
L200678,49,5648,3297,581.0,15.0,21.1,3,Rent,Education,Yes
L200679,53,4102,2547,759.0,11.0,32.3,10,Rent,Business,No
L200680,47,3288,3288,793.0,13.0,37.7,1,Own,House,No
L200681,29,4385,2108,541.0,6.0,25.0,11,Rent,Car,Yes
L200682,35,3188,3416,742.0,16.0,42.9,8,Rent,Personal,No
L200683,45,5086,5576,648.0,12.0,41.8,5,Rent,Personal,Yes
L200684,28,3984,3389,594.0,10.0,25.7,2,Mortgage,House,No
L200685,47,2311,2248,558.0,0.0,39.5,1,Rent,Personal,Yes
L200686,38,7259,5901,628.0,14.0,38.4,1,Own,House,No
L200687,36,4104,2976,623.0,17.0,23.5,4,Own,Education,No
L200688,47,2717,3170,670.0,8.0,46.6,4,Mortgage,Personal,Yes
L200689,44,4697,2267,810.0,8.0,14.9,6,Rent,House,No
L200690,36,5123,1814,624.0,5.0,29.7,11,Mortgage,House,Yes
L200691,52,1856,905,562.0,0.0,22.0,7,Rent,House,No
L200692,29,5597,4559,637.0,5.0,33.3,1,Own,Education,No
L200693,46,3115,1200,733.0,,11.5,10,Own,Car,No
L200694,46,8080,8959,643.0,13.0,51.4,2,Rent,Car,Yes
L200695,37,5943,3631,706.0,4.0,24.4,3,Rent,Personal,No
L200696,43,4280,4494,672.0,,41.5,9,Own,House,No
L200697,27,3659,1644,664.0,19.0,17.4,4,Rent,Car,No
L200698,49,39881,20000,771.0,3.0,11.2,6,Mortgage,Personal,Yes
L200699,38,6103,1582,592.0,4.0,22.3,2,,House,No
L200700,35,4954,2268,587.0,6.0,25.7,11,Rent,Car,No
L200701,50,4609,3182,596.0,1.0,27.7,2,,Personal,Yes
L200702,33,5105,5851,684.0,5.0,45.0,2,Own,Personal,Yes
L200703,26,3913,2304,664.0,5.0,16.5,11,Own,Car,No
L200704,24,4382,3680,710.0,3.0,21.8,5,Own,Personal,No
L200705,46,1500,942,655.0,15.0,18.1,9,Own,Personal,No
L200706,27,6753,1667,646.0,2.0,19.0,6,Mortgage,Business,No
L200707,58,5538,3896,683.0,7.0,25.0,9,Own,Education,No
L200708,20,3608,959,779.0,4.0,19.3,6,Rent,Car,Yes
L200709,57,8418,9123,579.0,7.0,43.1,9,Rent,Car,Yes
L200710,42,5157,4915,596.0,3.0,31.2,5,Rent,Business,Yes
L200711,39,3135,1814,663.0,8.0,17.3,11,Rent,Personal,Yes
L200712,35,6542,5497,802.0,10.0,35.6,1,Rent,Business,No
L200713,44,5716,1784,585.0,15.0,5.0,6,Rent,Car,No
L200714,40,5710,5154,659.0,5.0,30.0,4,Mortgage,House,No
L200715,51,4234,4330,599.0,16.0,37.3,9,Own,Education,No
L200716,41,5811,5937,688.0,4.0,47.4,6,Own,Business,Yes
L200717,42,4529,2193,516.0,7.0,21.6,1,Rent,Car,No
L200718,36,6001,2783,587.0,17.0,20.0,6,Rent,Business,No
L200719,39,1571,1133,749.0,23.0,32.6,3,Rent,Personal,No
L200720,43,4219,4927,661.0,16.0,55.0,3,Mortgage,Car,Yes
L200721,23,8100,9076,608.0,7.0,45.2,7,Mortgage,House,Yes
L200722,27,3619,2025,657.0,11.0,14.1,2,Mortgage,House,No
L200723,47,3913,3834,656.0,11.0,40.7,9,Rent,Personal,Yes
L200724,42,4194,4703,699.0,10.0,38.1,9,Own,House,Yes
L200725,38,2813,1297,515.0,3.0,5.0,7,Mortgage,Education,No
L200726,40,1500,1545,587.0,9.0,42.7,9,Mortgage,Personal,No
L200727,43,4585,2145,593.0,5.0,22.8,11,Rent,House,Yes
L200728,35,5245,2850,704.0,3.0,24.5,6,Mortgage,Car,No
L200729,32,4905,1956,660.0,6.0,20.0,9,,Business,No
L200730,42,4739,3351,761.0,10.0,37.2,10,Rent,Business,Yes
L200731,30,5077,5297,718.0,13.0,34.0,2,Own,House,No
L200732,44,6841,4981,636.0,7.0,26.0,5,Rent,Car,Yes
L200733,23,4657,1506,657.0,8.0,5.0,11,Mortgage,Business,No
L200734,50,3967,1792,751.0,12.0,21.7,6,Own,Business,No
L200735,45,4494,3428,760.0,8.0,40.3,6,Rent,Car,No
L200736,43,6043,4733,653.0,10.0,27.0,11,Rent,Business,No
L200737,50,7542,5859,591.0,8.0,36.9,4,Own,Personal,Yes
L200738,57,3869,1072,513.0,9.0,5.0,4,Rent,Car,Yes
L200739,50,5178,4938,513.0,3.0,43.3,5,,Education,Yes
L200740,22,5609,6223,693.0,9.0,26.5,6,Mortgage,Business,No
L200741,27,3213,2283,692.0,15.0,40.6,8,Rent,Car,Yes
L200742,34,5037,4628,613.0,9.0,28.0,10,Mortgage,Personal,No
L200743,40,2362,2631,751.0,4.0,45.9,1,Own,Personal,Yes
L200744,45,1816,1530,646.0,15.0,44.9,8,Own,Personal,No
L200745,33,5660,4949,619.0,12.0,25.6,2,Mortgage,House,No
L200746,42,4309,3970,742.0,12.0,50.9,11,Rent,Personal,No
L200747,32,5364,2470,733.0,,35.2,7,Own,House,No
L200748,34,4968,3888,656.0,2.0,36.8,4,Own,House,Yes
L200749,26,3242,3379,696.0,11.0,41.8,8,Rent,Car,No
L200750,31,4919,2441,705.0,,18.4,6,Own,Personal,No
L200751,26,2780,3050,812.0,6.0,48.5,5,Rent,Education,No
L200752,30,7504,6156,651.0,0.0,38.8,10,Mortgage,Personal,Yes
L200753,51,2559,1595,577.0,10.0,8.8,10,Rent,Car,No
L200754,31,4648,3826,704.0,8.0,30.6,5,Mortgage,Personal,No
L200755,66,3124,1880,664.0,0.0,19.4,4,Own,Car,No
L200756,45,6027,6256,668.0,11.0,35.7,3,,Car,Yes
L200757,42,4403,3004,658.0,11.0,21.6,3,Own,Personal,Yes
L200758,31,4066,4478,549.0,1.0,33.7,3,Mortgage,Car,Yes
L200759,47,6536,4639,678.0,17.0,40.8,7,Mortgage,Education,No
L200760,34,5053,4347,635.0,12.0,29.7,8,Rent,Personal,Yes
L200761,41,5930,7103,638.0,0.0,46.8,8,Rent,Personal,Yes
L200762,66,3234,1122,632.0,12.0,11.4,2,Own,Education,No
L200763,39,2471,2315,657.0,12.0,33.1,3,Mortgage,Business,No
L200764,51,5193,1760,678.0,15.0,16.9,2,Rent,Business,No
L200765,33,4426,4598,658.0,5.0,39.1,6,Mortgage,Car,No
L200766,40,6128,4881,741.0,12.0,36.7,11,Own,House,No
L200767,58,4856,5527,,7.0,58.1,3,Rent,House,Yes
L200768,34,5369,5723,655.0,5.0,33.8,6,Rent,House,Yes
L200769,58,2078,571,588.0,4.0,13.6,4,Mortgage,House,No
L200770,47,8399,2833,701.0,0.0,15.8,10,Rent,House,No
L200771,34,4704,3769,638.0,11.0,22.6,10,Rent,House,No
L200772,46,6256,4494,648.0,7.0,33.9,6,Mortgage,House,Yes
L200773,50,3495,1288,568.0,0.0,12.6,3,Own,Education,No
L200774,46,5554,1829,689.0,8.0,25.8,5,Rent,Car,No
L200775,24,2655,2028,842.0,14.0,38.5,8,Rent,Personal,No
L200776,33,5814,1447,625.0,1.0,10.0,3,Own,Personal,No
L200777,38,4359,4680,704.0,4.0,41.2,9,Rent,House,No
L200778,39,5053,5089,747.0,10.0,54.1,9,Mortgage,Car,No
L200779,46,6256,6164,623.0,0.0,34.8,7,Rent,Personal,Yes
L200780,42,2781,601,490.0,5.0,10.8,8,Rent,Personal,Yes
